step,lat,lon,alt,snr,load,handovers,allocated_bw,allocation_ratio,demand_MB,throughput_req,queuing_delay_s,propagation_latency_s,transmission_rate_mbps,latency_req_s,beam_capacity
358,29.79561996459961,-94.87419891357422,3496.055908203125,6.636855602264404,0.7119848728179932,30.0,2.6659486293792725,1.0,2.6659486293792725,21.0,0.0,0.008783143945038319,138.24725341796875,0.15000000596046448,17.550479888916016
359,29.795856475830078,-94.87211608886719,3502.152099609375,6.637189865112305,0.6826765537261963,30.0,2.6615798473358154,1.0,2.6615798473358154,21.0,0.0,0.008782997727394104,152.3152618408203,0.15000000596046448,19.304725646972656
360,29.796092987060547,-94.87003326416016,3508.248046875,6.637334823608398,0.6526743769645691,30.0,2.6572253704071045,1.0,2.6572253704071045,21.0,0.0,0.008783042430877686,166.71629333496094,0.15000000596046448,21.09537124633789
361,29.796329498291016,-94.86795043945312,3514.343994140625,6.6372904777526855,0.6221033334732056,30.0,2.6528851985931396,1.0,2.6528851985931396,21.0,0.0,0.008783276192843914,181.39041137695312,0.15000000596046448,22.914663314819336
362,29.796566009521484,-94.8658676147461,3520.43994140625,6.637058734893799,0.9749603867530823,31.0,1.5158593654632568,0.5723336338996887,2.648559093475342,21.0,0.7539389729499817,0.008783699944615364,12.019006729125977,0.15000000596046448,1.5158593654632568
363,29.796802520751953,-94.86378479003906,3526.535888671875,6.636639595031738,0.9839049577713013,31.0,0.9727839827537537,0.3678869605064392,2.644247055053711,21.0,1.730824589729309,0.008784311823546886,7.725626468658447,0.15000000596046448,0.9727839827537537
364,29.797040939331055,-94.86170196533203,3532.632080078125,6.636034965515137,0.9908955097198486,31.0,0.5493801236152649,0.20810256898403168,2.639948844909668,21.0,3.826993227005005,0.008785110898315907,4.370153903961182,0.15000000596046448,0.5493801236152649
365,29.797277450561523,-94.859619140625,3538.72802734375,6.635244846343994,0.9959136843681335,31.0,0.246175616979599,0.0934017226099968,2.635664701461792,21.0,9.745875358581543,0.00878609623759985,1.961436152458191,0.15000000596046448,0.246175616979599
366,29.797513961791992,-94.85753631591797,3544.823974609375,6.634271144866943,0.9989490509033203,31.0,0.06321211159229279,0.024022284895181656,2.631394386291504,21.0,40.72698211669922,0.008787265978753567,0.5044680237770081,0.15000000596046448,0.06321211159229279
367,29.79775047302246,-94.85545349121094,3550.919921875,6.633114337921143,0.9999991059303284,31.0,5.215661076363176e-05,1.985301605600398e-05,2.6271378993988037,21.0,50410.203125,0.008788620121777058,0.0004169133317191154,0.15000000596046448,5.215661076363176e-05
368,29.79798698425293,-94.85336303710938,3557.01611328125,6.631775379180908,0.9990694522857666,31.0,0.0557878352701664,0.02126956358551979,2.6228952407836914,21.0,45.978641510009766,0.008790157735347748,0.4466608464717865,0.15000000596046448,0.0557878352701664
369,29.7982234954834,-94.85128021240234,3563.112060546875,6.630256175994873,0.9961732625961304,31.0,0.22905117273330688,0.08746864646673203,2.618666172027588,21.0,10.407495498657227,0.008791877888143063,1.8368414640426636,0.15000000596046448,0.22905117273330688
370,29.798460006713867,-94.84919738769531,3569.2080078125,6.628556728363037,0.9913313984870911,31.0,0.5180261731147766,0.19813960790634155,2.614450454711914,21.0,4.030682563781738,0.008793779648840427,4.160931587219238,0.15000000596046448,0.5180261731147766
371,29.798696517944336,-94.84711456298828,3575.303955078125,6.626678466796875,0.9845722317695618,31.0,0.9204626083374023,0.352634072303772,2.610248565673828,21.0,1.825484275817871,0.008795861154794693,7.40531587600708,0.15000000596046448,0.9204626083374023
372,29.798933029174805,-94.84503173828125,3581.39990234375,6.624622821807861,0.9759314656257629,31.0,1.4336909055709839,0.5501373410224915,2.606060028076172,21.0,0.8118279576301575,0.008798121474683285,11.55288314819336,0.15000000596046448,1.4336909055709839
373,29.799169540405273,-94.84294891357422,3587.49609375,6.622390270233154,0.9654517769813538,31.0,2.0546388626098633,0.7896731495857239,2.6018850803375244,21.0,0.2640013098716736,0.008800560608506203,16.58313751220703,0.15000000596046448,2.0546388626098633
374,29.799406051635742,-94.84086608886719,3593.592041015625,6.619982719421387,0.9531826972961426,31.0,2.5977232456207275,1.0,2.5977232456207275,21.0,0.0,0.008803176693618298,22.472305297851562,0.15000000596046448,2.779849052429199
375,29.79964256286621,-94.83878326416016,3599.68798828125,6.962099075317383,0.3004491329193115,32.0,2.5935747623443604,1.0,2.5935747623443604,21.0,0.0,0.00846252404153347,335.784423828125,0.15000000596046448,41.4705696105957
376,29.79987907409668,-94.83670043945312,3605.783935546875,6.960191249847412,0.32927587628364563,32.0,2.5894393920898438,1.0,2.5894393920898438,21.0,0.0,0.008464564569294453,321.94757080078125,0.15000000596046448,39.698272705078125
377,29.80011749267578,-94.8346176147461,3611.8798828125,6.958096981048584,0.3587128818035126,32.0,2.585317373275757,1.0,2.585317373275757,21.0,0.0,0.008466786704957485,307.81781005859375,0.15000000596046448,37.89555740356445
378,29.80035400390625,-94.83253479003906,3617.97607421875,6.955817699432373,0.38864439725875854,32.0,2.5812082290649414,1.0,2.5812082290649414,21.0,0.0,0.008469188585877419,293.45068359375,0.15000000596046448,36.06939697265625
379,29.80059051513672,-94.83045196533203,3624.072021484375,6.9533538818359375,0.41895368695259094,32.0,2.5771121978759766,1.0,2.5771121978759766,21.0,0.0,0.008471769280731678,278.9022216796875,0.15000000596046448,34.226776123046875
380,29.800827026367188,-94.828369140625,3630.16796875,6.950707912445068,0.4495234489440918,32.0,2.573029041290283,1.0,2.573029041290283,21.0,0.0,0.008474527858197689,264.2287292480469,0.15000000596046448,32.37467956542969
381,29.801063537597656,-94.82628631591797,3636.263916015625,6.947879791259766,0.4802364110946655,32.0,2.5689589977264404,1.0,2.5689589977264404,21.0,0.0,0.008477463386952877,249.4865264892578,0.15000000596046448,30.520029067993164
382,29.801300048828125,-94.82420349121094,3642.360107421875,6.944871425628662,0.5109755992889404,32.0,2.56490159034729,1.0,2.56490159034729,21.0,0.0,0.008480574935674667,234.73170471191406,0.15000000596046448,28.669700622558594
383,29.801570892333984,-94.82198333740234,3652.77392578125,6.941684246063232,0.541624903678894,32.0,2.7310829162597656,1.0,2.7310829162597656,21.0,0.0,0.008484060876071453,220.02003479003906,0.15000000596046448,28.613948822021484
384,29.80183982849121,-94.81976318359375,3663.18798828125,6.938114166259766,0.5740848779678345,32.0,2.7297065258026123,1.0,2.7297065258026123,21.0,0.0,0.008487749844789505,204.4392547607422,0.15000000596046448,26.57424545288086
385,29.80211067199707,-94.81755065917969,3673.60205078125,6.934338569641113,0.6062122583389282,32.0,2.7283318042755127,1.0,2.7283318042755127,21.0,0.0,0.008491640910506248,189.0181121826172,0.15000000596046448,24.557336807250977
386,29.802379608154297,-94.8153305053711,3684.01611328125,6.930357933044434,0.6378705501556396,32.0,2.7269582748413086,1.0,2.7269582748413086,21.0,0.0,0.008495733141899109,173.82212829589844,0.15000000596046448,22.571697235107422
387,29.802650451660156,-94.81311798095703,3694.429931640625,6.926172733306885,0.6689256429672241,32.0,2.725586175918579,1.0,2.725586175918579,21.0,0.0,0.008500026538968086,158.9156951904297,0.15000000596046448,20.625638961791992
388,29.802919387817383,-94.81089782714844,3704.843994140625,6.921784400939941,0.6992461681365967,32.0,2.724215269088745,1.0,2.724215269088745,21.0,0.0,0.008504519239068031,144.36183166503906,0.15000000596046448,18.727272033691406
389,29.803190231323242,-94.80868530273438,3715.258056640625,6.91719388961792,0.28873196244239807,33.0,2.722846031188965,1.0,2.722846031188965,21.0,0.0,0.008509213104844093,341.4086608886719,0.15000000596046448,44.26681900024414
390,29.80345916748047,-94.80646514892578,3725.672119140625,6.912402153015137,0.2596663534641266,33.0,2.72147798538208,1.0,2.72147798538208,21.0,0.0,0.008514105342328548,355.3601379394531,0.15000000596046448,46.052608489990234
391,29.803730010986328,-94.80425262451172,3736.0859375,6.90740966796875,0.23163504898548126,33.0,2.72011137008667,1.0,2.72011137008667,21.0,0.0,0.008519195951521397,368.815185546875,0.15000000596046448,47.772300720214844
392,29.804000854492188,-94.80203247070312,3746.5,6.902217864990234,0.20475532114505768,33.0,2.7187459468841553,1.0,2.7187459468841553,21.0,0.0,0.008524484001100063,381.7174377441406,0.15000000596046448,49.418704986572266
393,29.804269790649414,-94.79981994628906,3756.9140625,6.896827697753906,0.17913924157619476,33.0,2.7173821926116943,1.0,2.7173821926116943,21.0,0.0,0.008529969491064548,394.0131530761719,0.15000000596046448,50.98496627807617
394,29.804540634155273,-94.79759979248047,3767.327880859375,6.891240119934082,0.15489329397678375,33.0,2.716019630432129,1.0,2.716019630432129,21.0,0.0,0.008535651490092278,405.6512145996094,0.15000000596046448,52.464603424072266
395,29.8048095703125,-94.79537963867188,3777.741943359375,6.885456562042236,0.1321178823709488,33.0,2.714658260345459,1.0,2.714658260345459,21.0,0.0,0.008541529066860676,416.5834045410156,0.15000000596046448,53.851505279541016
396,29.80508041381836,-94.79316711425781,3788.156005859375,6.879477500915527,0.11090697348117828,33.0,2.7132985591888428,1.0,2.7132985591888428,21.0,0.0,0.008547601290047169,426.7646484375,0.15000000596046448,55.13999557495117
397,29.805349349975586,-94.79094696044922,3798.570068359375,6.873304843902588,0.09134764969348907,33.0,2.711940050125122,1.0,2.711940050125122,21.0,0.0,0.008553868159651756,436.15313720703125,0.15000000596046448,56.3248176574707
398,29.805620193481445,-94.78873443603516,3808.98388671875,6.866939067840576,0.07351987063884735,33.0,2.710582971572876,1.0,2.710582971572876,21.0,0.0,0.008560328744351864,444.71044921875,0.15000000596046448,57.40117263793945
399,29.805889129638672,-94.78651428222656,3819.39794921875,6.860381126403809,0.05749606713652611,33.0,2.7092270851135254,1.0,2.7092270851135254,21.0,0.0,0.008566981181502342,452.4018859863281,0.15000000596046448,58.36473846435547
400,29.80615997314453,-94.7843017578125,3829.81201171875,6.853633403778076,0.04334092140197754,33.0,2.7078726291656494,1.0,2.7078726291656494,21.0,0.0,0.008573826402425766,459.19635009765625,0.15000000596046448,59.2116813659668
401,29.80643081665039,-94.7820816040039,3840.22607421875,6.846695899963379,0.03111109882593155,33.0,2.706519603729248,1.0,2.706519603729248,21.0,0.0,0.00858086347579956,465.0666809082031,0.15000000596046448,59.93867111206055
402,29.806699752807617,-94.77986907958984,3850.639892578125,6.839570045471191,0.7321406602859497,34.0,2.705167770385742,1.0,2.705167770385742,21.0,0.0,0.008588090538978577,128.57247924804688,0.15000000596046448,16.562387466430664
403,29.806970596313477,-94.77764892578125,3861.053955078125,6.8322577476501465,0.7603086233139038,34.0,2.70381760597229,1.0,2.70381760597229,21.0,0.0,0.008595507591962814,115.0518569946289,0.15000000596046448,14.8132963180542
404,29.807239532470703,-94.77543640136719,3871.468017578125,6.824759483337402,0.787372350692749,34.0,2.7024683952331543,1.0,2.7024683952331543,21.0,0.0,0.008603112772107124,102.06126403808594,0.15000000596046448,13.134159088134766
405,29.807510375976562,-94.7732162475586,3881.882080078125,6.817077159881592,0.8132202625274658,34.0,2.701120615005493,1.0,2.701120615005493,21.0,0.0,0.008610907010734081,89.65425872802734,0.15000000596046448,11.531761169433594
406,29.80777931213379,-94.77100372314453,3892.2958984375,6.809211730957031,0.8377461433410645,34.0,2.6997742652893066,1.0,2.6997742652893066,21.0,0.0,0.008618888445198536,77.8818359375,0.15000000596046448,10.012542724609375
407,29.80805015563965,-94.76878356933594,3902.7099609375,6.801164150238037,0.8608495593070984,34.0,2.6984293460845947,1.0,2.6984293460845947,21.0,0.0,0.008627057075500488,66.79220581054688,0.15000000596046448,8.582573890686035
408,29.808319091796875,-94.76656341552734,3913.1240234375,6.792936325073242,0.882436215877533,34.0,2.6970856189727783,1.0,2.6970856189727783,21.0,0.0,0.008635411038994789,56.43061447143555,0.15000000596046448,7.247532844543457
409,29.808589935302734,-94.76435089111328,3923.5380859375,6.784529685974121,0.9024184346199036,34.0,2.6957430839538574,1.0,2.6957430839538574,21.0,0.0,0.008643949404358864,46.83914566040039,0.15000000596046448,6.012681484222412
410,29.808860778808594,-94.76213073730469,3933.951904296875,6.77594518661499,0.9207154512405396,34.0,2.6944022178649902,1.0,2.6944022178649902,21.0,0.0,0.008652673102915287,38.05659484863281,0.15000000596046448,4.882845878601074
411,29.80912971496582,-94.75991821289062,3944.365966796875,6.767184257507324,0.9372535943984985,34.0,2.6930623054504395,1.0,2.6930623054504395,21.0,0.0,0.008661579340696335,30.118274688720703,0.15000000596046448,3.8623998165130615
412,29.80940055847168,-94.75769805908203,3954.780029296875,6.758248329162598,0.9519668221473694,34.0,2.6917240619659424,1.0,2.6917240619659424,21.0,0.0,0.008670668117702007,23.055917739868164,0.15000000596046448,2.9552462100982666
413,29.809669494628906,-94.75552368164062,3963.162109375,6.749138832092285,0.964796781539917,34.0,2.125894784927368,0.8046444654464722,2.6420300006866455,21.0,0.2443600296974182,0.008679780177772045,16.897533416748047,0.15000000596046448,2.125894784927368
414,29.809940338134766,-94.75334930419922,3971.5439453125,6.740015029907227,0.9755145311355591,34.0,1.477508544921875,0.5596678853034973,2.6399736404418945,21.0,0.7912619709968567,0.008689064532518387,11.75302505493164,0.15000000596046448,1.477508544921875
415,29.810209274291992,-94.75116729736328,3979.926025390625,6.730729579925537,0.03720903396606445,35.0,2.637920618057251,1.0,2.637920618057251,21.0,0.0,0.008698518387973309,462.1396789550781,0.15000000596046448,58.05179977416992
416,29.81048011779785,-94.74899291992188,3988.30810546875,6.3533711433410645,0.2829033434391022,36.0,2.635870933532715,1.0,2.635870933532715,21.0,0.0,0.009085160680115223,344.2063903808594,0.15000000596046448,43.203983306884766
417,29.810749053955078,-94.74681854248047,3996.68994140625,6.343537330627441,0.3117337226867676,36.0,2.633824348449707,1.0,2.633824348449707,21.0,0.0,0.009095601737499237,330.3678283691406,0.15000000596046448,41.43479919433594
418,29.811019897460938,-94.74463653564453,4005.072021484375,6.333561420440674,0.34129002690315247,36.0,2.6317808628082275,1.0,2.6317808628082275,21.0,0.0,0.00910620205104351,316.1807861328125,0.15000000596046448,39.624691009521484
419,29.811290740966797,-94.74246215820312,4013.4541015625,6.32344388961792,0.37145328521728516,36.0,2.6297404766082764,1.0,2.6297404766082764,21.0,0.0,0.009116962552070618,301.7024230957031,0.15000000596046448,37.780906677246094
420,29.811559677124023,-94.74028778076172,4021.8359375,6.3131866455078125,0.402102530002594,36.0,2.6277031898498535,1.0,2.6277031898498535,21.0,0.0,0.00912787951529026,286.99078369140625,0.15000000596046448,35.910789489746094
421,29.811830520629883,-94.73811340332031,4030.218017578125,6.302791595458984,0.4331153631210327,36.0,2.625669240951538,1.0,2.625669240951538,21.0,0.0,0.009138954803347588,272.1046142578125,0.15000000596046448,34.02174758911133
422,29.81209945678711,-94.73593139648438,4038.60009765625,6.292259693145752,0.46436843276023865,36.0,2.623638391494751,1.0,2.623638391494751,21.0,0.0,0.009150185622274876,257.1031494140625,0.15000000596046448,32.12122344970703
423,29.81237030029297,-94.73375701904297,4046.98193359375,6.281591892242432,0.49573788046836853,36.0,2.621610641479492,1.0,2.621610641479492,21.0,0.0,0.00916157104074955,242.04580688476562,0.15000000596046448,30.216659545898438
424,29.812639236450195,-94.73158264160156,4055.364013671875,6.2707905769348145,0.5270999073982239,36.0,2.6195859909057617,1.0,2.6195859909057617,21.0,0.0,0.00917311105877161,226.99203491210938,0.15000000596046448,28.31548309326172
425,29.812910079956055,-94.72940063476562,4063.74609375,6.259857177734375,0.5583311915397644,36.0,2.6175644397735596,1.0,2.6175644397735596,21.0,0.0,0.009184803813695908,212.0010223388672,0.15000000596046448,26.425064086914062
426,29.813180923461914,-94.72722625732422,4072.1279296875,6.2487921714782715,0.5893093943595886,36.0,2.6155459880828857,1.0,2.6155459880828857,21.0,0.0,0.009196649305522442,197.1314697265625,0.15000000596046448,24.55268669128418
427,29.81344985961914,-94.72505187988281,4080.510009765625,6.237597465515137,0.6199136972427368,36.0,2.6135306358337402,1.0,2.6135306358337402,21.0,0.0,0.00920864474028349,182.44140625,0.15000000596046448,22.705533981323242
428,29.813720703125,-94.72286987304688,4088.89208984375,6.2262749671936035,0.6500251889228821,36.0,2.611518383026123,1.0,2.611518383026123,21.0,0.0,0.009220791980624199,167.9879150390625,0.15000000596046448,20.890644073486328
429,29.813989639282227,-94.72069549560547,4097.27392578125,6.5846052169799805,0.22686941921710968,37.0,2.609509229660034,1.0,2.609509229660034,21.0,0.0,0.008848213590681553,371.1026916503906,0.15000000596046448,46.11408996582031
430,29.814260482788086,-94.71852111816406,4105.65576171875,6.57307767868042,0.20125988125801086,37.0,2.6075031757354736,1.0,2.6075031757354736,21.0,0.0,0.008860104717314243,383.395263671875,0.15000000596046448,47.6049690246582
431,29.814529418945312,-94.71634674072266,4114.0380859375,6.561412811279297,0.17683379352092743,37.0,2.6055002212524414,1.0,2.6055002212524414,21.0,0.0,0.008872149512171745,395.1197814941406,0.15000000596046448,49.02307891845703
432,29.814800262451172,-94.71416473388672,4122.419921875,6.549612998962402,0.15368343889713287,37.0,2.6035001277923584,1.0,2.6035001277923584,21.0,0.0,0.008884347975254059,406.2319641113281,0.15000000596046448,50.363094329833984
433,29.8150691986084,-94.71199035644531,4130.8017578125,6.5376787185668945,0.13189581036567688,37.0,2.601503372192383,1.0,2.601503372192383,21.0,0.0,0.008896698243916035,416.69000244140625,0.15000000596046448,51.62002182006836
434,29.815340042114258,-94.7098159790039,4139.18408203125,6.5256123542785645,0.11155227571725845,37.0,2.5995094776153564,1.0,2.5995094776153564,21.0,0.0,0.008909200318157673,426.45489501953125,0.15000000596046448,52.78921890258789
435,29.815610885620117,-94.70763397216797,4147.56591796875,6.513415336608887,0.09272830188274384,37.0,2.5975186824798584,1.0,2.5975186824798584,21.0,0.0,0.008921852335333824,435.49041748046875,0.15000000596046448,53.86640548706055
436,29.815879821777344,-94.70545959472656,4155.9482421875,5.792025089263916,0.11043883115053177,38.0,2.5955309867858887,1.0,2.5955309867858887,21.0,0.0,0.009663157165050507,426.9893493652344,0.15000000596046448,52.77448272705078
437,29.816150665283203,-94.70328521728516,4164.330078125,5.807808876037598,0.13065053522586823,38.0,2.5935463905334473,1.0,2.5935463905334473,21.0,0.0,0.009645727463066578,417.2877502441406,0.15000000596046448,51.53595733642578
438,29.81641960144043,-94.70110321044922,4172.7119140625,5.823490142822266,0.15227028727531433,38.0,2.591564655303955,1.0,2.591564655303955,21.0,0.0,0.00962844304740429,406.9102478027344,0.15000000596046448,50.21591567993164
439,29.81669044494629,-94.69892883300781,4181.09423828125,5.839068412780762,0.17521165311336517,38.0,2.589586019515991,1.0,2.589586019515991,21.0,0.0,0.00961130578070879,395.8984069824219,0.15000000596046448,48.819664001464844
440,29.816959381103516,-94.6967544555664,4189.47607421875,5.854541778564453,0.1993834674358368,38.0,2.5876102447509766,1.0,2.5876102447509766,21.0,0.0,0.00959431566298008,384.2959289550781,0.15000000596046448,47.35276794433594
441,29.817230224609375,-94.694580078125,4197.85791015625,5.869909763336182,0.22469013929367065,38.0,2.5856375694274902,1.0,2.5856375694274902,21.0,0.0,0.009577472694218159,372.14874267578125,0.15000000596046448,45.82103729248047
442,29.8174991607666,-94.69239807128906,4206.240234375,5.885171413421631,0.25103214383125305,38.0,2.5836679935455322,1.0,2.5836679935455322,21.0,0.0,0.009560776874423027,359.50457763671875,0.15000000596046448,44.23049545288086
443,29.81785774230957,-94.69020080566406,4218.21435546875,5.900325775146484,0.27830633521080017,38.0,2.6262054443359375,1.0,2.6262054443359375,21.0,0.0,0.009543947875499725,346.4129638671875,0.15000000596046448,43.32150650024414
444,29.818214416503906,-94.68800354003906,4230.1884765625,5.915628433227539,0.3068976402282715,38.0,2.626779317855835,1.0,2.626779317855835,21.0,0.0,0.009527254849672318,332.68914794921875,0.15000000596046448,41.61433029174805
445,29.818571090698242,-94.6858139038086,4242.1630859375,5.9308342933654785,0.336258202791214,38.0,2.6273534297943115,1.0,2.6273534297943115,21.0,0.0,0.009510698728263378,318.5960693359375,0.15000000596046448,39.86021041870117
446,29.818927764892578,-94.6836166381836,4254.13720703125,5.94594144821167,0.3662724792957306,38.0,2.627927780151367,1.0,2.627927780151367,21.0,0.0,0.009494279511272907,304.189208984375,0.15000000596046448,38.06605911254883
447,29.819286346435547,-94.6814193725586,4266.111328125,5.960949420928955,0.3968221843242645,38.0,2.628502368927002,1.0,2.628502368927002,21.0,0.0,0.009477999992668629,289.5253601074219,0.15000000596046448,36.238956451416016
448,29.819643020629883,-94.6792221069336,4278.0859375,5.975855827331543,0.42778679728507996,38.0,2.629077196121216,1.0,2.629077196121216,21.0,0.0,0.009461859241127968,274.662353515625,0.15000000596046448,34.38611602783203
449,29.81999969482422,-94.6770248413086,4290.06005859375,5.990660190582275,0.8701402544975281,39.0,2.629652261734009,1.0,2.629652261734009,21.0,0.0,0.009445859119296074,62.33268737792969,0.15000000596046448,7.805394649505615
450,29.820356369018555,-94.6748275756836,4302.0341796875,6.0053606033325195,0.8905515670776367,39.0,2.630227565765381,1.0,2.630227565765381,21.0,0.0,0.009429999627172947,52.53523635864258,0.15000000596046448,6.579982280731201
451,29.820714950561523,-94.6726303100586,4314.0087890625,6.019956111907959,0.9094200730323792,39.0,2.0044214725494385,1.0,2.0044214725494385,16.0,0.0,0.009414282627403736,43.47835159301758,0.15000000596046448,5.446808815002441
452,29.82107162475586,-94.6704330444336,4325.98291015625,6.034445285797119,0.9266699552536011,39.0,2.0048601627349854,1.0,2.0048601627349854,16.0,0.0,0.009398708119988441,35.19841384887695,0.15000000596046448,4.41049337387085
453,29.821428298950195,-94.6682357788086,4337.95703125,6.048826694488525,0.9422317147254944,39.0,2.0052990913391113,1.0,2.0052990913391113,16.0,0.0,0.009383277036249638,27.7287654876709,0.15000000596046448,3.4752793312072754
454,29.82178497314453,-94.66604614257812,4349.931640625,6.063098907470703,0.9560425281524658,39.0,2.0057382583618164,1.0,2.0057382583618164,16.0,0.0,0.0093679903075099,21.09957504272461,0.15000000596046448,2.6450140476226807
455,29.8221435546875,-94.66384887695312,4361.90576171875,6.077260971069336,0.9680464267730713,39.0,1.9231345653533936,0.9586063623428345,2.0061776638031006,16.0,0.043314460664987564,0.0093528488650918,15.337701797485352,0.15000000596046448,1.9231345653533936
456,29.822500228881836,-94.66165161132812,4373.8798828125,6.225887298583984,0.23186887800693512,40.0,2.0066170692443848,1.0,2.0066170692443848,16.0,0.0,0.009225104004144669,368.70294189453125,0.15000000596046448,46.24034881591797
457,29.822856903076172,-94.65945434570312,4385.8544921875,6.105247974395752,0.986445426940918,41.0,0.8161426782608032,0.4066365659236908,2.007056713104248,16.0,1.4643471240997314,0.009323005564510822,6.506185054779053,0.15000000596046448,0.8161426782608032
458,29.823213577270508,-94.65725708007812,4397.82861328125,6.195525169372559,0.2870713472366333,42.0,2.0074965953826904,1.0,2.0074965953826904,16.0,0.0,0.00925765372812748,342.20574951171875,0.15000000596046448,42.936058044433594
459,29.823572158813477,-94.65505981445312,4409.802734375,6.132777690887451,0.9971267580986023,43.0,0.17307771742343903,0.08619679510593414,2.007936716079712,16.0,10.64342975616455,0.00929375272244215,1.3791487216949463,0.15000000596046448,0.17307771742343903
460,29.823928833007812,-94.65286254882812,4421.77734375,6.164702892303467,0.3456810712814331,44.0,2.0083770751953125,1.0,2.0083770751953125,16.0,0.0,0.009290805086493492,314.0730895996094,0.15000000596046448,39.42357635498047
461,29.82428550720215,-94.65066528320312,4433.75146484375,6.159838676452637,0.9999105334281921,45.0,0.005392920225858688,0.002684623934328556,2.008817672729492,16.0,373.1294860839844,0.009265097789466381,0.0429539829492569,0.15000000596046448,0.005392920225858688
462,29.824642181396484,-94.64846801757812,4445.7255859375,6.173190116882324,0.9983187913894653,45.0,0.10134102404117584,0.05043702945113182,2.009258270263672,16.0,18.913854598999023,0.009250995703041553,0.8069924712181091,0.15000000596046448,0.10134102404117584
463,29.825000762939453,-94.64627838134766,4457.7001953125,6.24128532409668,0.05578971281647682,46.0,2.0096991062164307,1.0,2.0096991062164307,16.0,0.0,0.009177678264677525,453.220947265625,0.15000000596046448,56.92736053466797
464,29.82535743713379,-94.64408111572266,4469.67431640625,6.255533695220947,0.07115595042705536,46.0,2.0101401805877686,1.0,2.0101401805877686,16.0,0.0,0.00916275940835476,445.84515380859375,0.15000000596046448,56.013206481933594
465,29.825714111328125,-94.64188385009766,4481.6484375,6.2696638107299805,0.0882350280880928,46.0,2.0105814933776855,1.0,2.0105814933776855,16.0,0.0,0.009147991426289082,437.6471862792969,0.15000000596046448,54.99533462524414
466,29.82607078552246,-94.63968658447266,4493.623046875,6.283674240112305,0.10695994645357132,46.0,2.0110230445861816,1.0,2.0110230445861816,16.0,0.0,0.009133375249803066,428.65924072265625,0.15000000596046448,53.877723693847656
467,29.82642936706543,-94.63748931884766,4505.59716796875,6.2975640296936035,0.1272570937871933,46.0,2.011464834213257,1.0,2.011464834213257,16.0,0.0,0.009118909947574139,418.9165954589844,0.15000000596046448,52.66474914550781
468,29.826786041259766,-94.63529205322266,4517.5712890625,6.311331272125244,0.14904648065567017,46.0,2.011906623840332,1.0,2.011906623840332,16.0,0.0,0.009104597382247448,408.45770263671875,0.15000000596046448,51.36117172241211
469,29.8271427154541,-94.63309478759766,4529.5458984375,6.32497501373291,0.17224207520484924,46.0,2.0123486518859863,1.0,2.0123486518859863,16.0,0.0,0.009090438485145569,397.32379150390625,0.15000000596046448,49.97212600708008
470,29.827499389648438,-94.63089752197266,4541.52001953125,6.338493347167969,0.1967521458864212,46.0,2.0127909183502197,1.0,2.0127909183502197,16.0,0.0,0.009076433256268501,385.5589599609375,0.15000000596046448,48.50310134887695
471,29.828065872192383,-94.62883758544922,4547.14404296875,6.351884841918945,0.22247961163520813,46.0,1.9457337856292725,1.0,1.9457337856292725,16.0,0.0,0.009063146077096462,373.20977783203125,0.15000000596046448,45.38542938232422
472,29.82863426208496,-94.62677764892578,4552.7685546875,6.364610195159912,0.24840553104877472,46.0,1.943893551826477,1.0,1.943893551826477,16.0,0.0,0.009050018154084682,360.7653503417969,0.15000000596046448,43.830589294433594
473,29.829200744628906,-94.62471771240234,4558.39306640625,6.377201080322266,0.27524542808532715,46.0,1.942056655883789,1.0,1.942056655883789,16.0,0.0,0.009037048555910587,347.8822021484375,0.15000000596046448,42.225433349609375
474,29.82976722717285,-94.62265014648438,4564.01708984375,6.389657020568848,0.30289676785469055,46.0,1.9402233362197876,1.0,1.9402233362197876,16.0,0.0,0.0090242400765419,334.60955810546875,0.15000000596046448,40.57607650756836
475,29.830333709716797,-94.62059020996094,4569.6416015625,6.4019775390625,0.3312544524669647,46.0,1.9383933544158936,1.0,1.9383933544158936,16.0,0.0,0.009011589922010899,320.99786376953125,0.15000000596046448,38.888755798339844
476,29.830900192260742,-94.6185302734375,4575.265625,6.414161205291748,0.3602113127708435,46.0,1.9365668296813965,1.0,1.9365668296813965,16.0,0.0,0.008999100886285305,307.09857177734375,0.15000000596046448,37.16980743408203
477,29.831466674804688,-94.61647033691406,4580.89013671875,6.355299949645996,0.9503150582313538,47.0,1.9347437620162964,1.0,1.9347437620162964,16.0,0.0,0.00906162615865469,23.84877586364746,0.15000000596046448,2.883829355239868
478,29.832033157348633,-94.6144027709961,4586.51416015625,6.366067409515381,0.9362841248512268,47.0,1.9329240322113037,1.0,1.9329240322113037,16.0,0.0,0.009050548076629639,30.5836124420166,0.15000000596046448,3.694737434387207
479,29.832599639892578,-94.61234283447266,4592.138671875,6.376691818237305,0.9206573367118835,47.0,1.931107759475708,1.0,1.931107759475708,16.0,0.0,0.00903963390737772,38.08446502685547,0.15000000596046448,4.596575736999512
480,29.833166122436523,-94.61028289794922,4597.7626953125,6.387173175811768,0.9034967422485352,47.0,1.9292949438095093,1.0,1.9292949438095093,16.0,0.0,0.009028881788253784,46.321563720703125,0.15000000596046448,5.5854973793029785
