step,lat,lon,alt,snr,load,handovers,allocated_bw,allocation_ratio,demand_MB,throughput_req,queuing_delay_s,propagation_latency_s,transmission_rate_mbps,latency_req_s,beam_capacity,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29
370,29.798460006713867,-94.84919738769531,3569.2080078125,6.968803405761719,0.9564875960350037,97.0,2.600252151489258,0.9945692420005798,2.614450454711914,21.0,0.005438473541289568,0.008455071598291397,20.885953903198242,0.15000000596046448,2.600252151489258,1.9688035249710083,0.6695412993431091,3.9003782272338867,1.2889138460159302,0.49299606680870056,0.0032630842179059982,31.32893180847168,0.10000000149011612,1.2889138460159302,6.695413112640381,1.3637593984603882,-3.031196355819702,0.0003263084217905998,0.5
371,29.798696517944336,-94.84711456298828,3575.303955078125,6.626678466796875,0.9845722317695618,98.0,0.9204626083374023,0.352634072303772,2.610248565673828,21.0,1.825484275817871,0.008795861154794693,7.40531587600708,0.15000000596046448,0.9204626083374023,1.626678466796875,0.6892005801200867,1.3806939125061035,0.4291188716888428,0.1643977016210556,1.0952905416488647,11.107973098754883,0.10000000149011612,0.4291188716888428,6.892005920410156,1.2953388690948486,-3.373321533203125,0.10952906310558319,0.5
372,29.798933029174805,-94.84503173828125,3581.39990234375,6.96669340133667,0.9783689379692078,99.0,1.2884976863861084,0.49442362785339355,2.606060028076172,21.0,1.01517915725708,0.008457498624920845,10.382895469665527,0.15000000596046448,1.2884976863861084,1.9666932821273804,0.6848582625389099,1.932746410369873,0.6090890765190125,0.23372025787830353,0.609107494354248,15.57434368133545,0.10000000149011612,0.6090890765190125,6.848582744598389,1.3633308410644531,-3.033306837081909,0.060910750180482864,0.5
373,29.799169540405273,-94.84294891357422,3587.49609375,6.965351104736328,0.98650723695755,99.0,0.8024364113807678,0.3084058165550232,2.6018850803375244,21.0,2.2227344512939453,0.008458989672362804,6.476521968841553,0.15000000596046448,0.8024364113807678,1.9653512239456177,0.6905550956726074,1.2036546468734741,0.3724648356437683,0.1431519240140915,1.333640694618225,9.71478271484375,0.10000000149011612,0.3724648356437683,6.905550956726074,1.36305832862854,-3.0346486568450928,0.13336406648159027,0.5
374,29.799406051635742,-94.84086608886719,3593.592041015625,6.619982719421387,0.9531826972961426,100.0,2.5977232456207275,1.0,2.5977232456207275,21.0,0.0,0.008803176693618298,22.472305297851562,0.15000000596046448,2.779849052429199,1.6199828386306763,0.6672278642654419,4.169773578643799,1.3875843286514282,0.5341540575027466,0.0,33.708457946777344,0.10000000149011612,1.3875843286514282,6.672278881072998,1.2940212488174438,-3.380017042160034,0.0,0.5
375,29.79964256286621,-94.83878326416016,3599.68798828125,6.617401123046875,0.9006021022796631,101.0,2.5935747623443604,1.0,2.5935747623443604,21.0,0.0,0.00880596973001957,47.710994720458984,0.15000000596046448,5.892477512359619,1.6174010038375854,0.6304214596748352,8.838716506958008,2.5935747623443604,1.0,0.0,71.56649017333984,0.10000000149011612,3.266599655151367,6.3042144775390625,1.2935134172439575,-3.382598876953125,0.0,0.5
376,29.79987907409668,-94.83670043945312,3605.783935546875,6.960191249847412,0.32927587628364563,102.0,2.5894393920898438,1.0,2.5894393920898438,21.0,0.0,0.008464564569294453,321.94757080078125,0.15000000596046448,39.698272705078125,1.960191249847412,0.23049311339855194,59.54740905761719,2.5894393920898438,1.0,0.0,482.9213562011719,0.10000000149011612,45.8221435546875,2.304931163787842,1.3620108366012573,-3.039808750152588,0.0,0.5
377,29.80011749267578,-94.8346176147461,3611.8798828125,6.611719131469727,0.9345463514328003,103.0,2.585317373275757,1.0,2.585317373275757,21.0,0.0,0.008812079206109047,31.41773796081543,0.15000000596046448,3.8678486347198486,1.6117192506790161,0.654182493686676,5.8017730712890625,2.006354808807373,0.7760574817657471,0.0,47.126609802246094,0.10000000149011612,2.006354808807373,6.541824817657471,1.2923963069915771,-3.3882808685302734,0.0,0.5
378,29.80035400390625,-94.83253479003906,3617.97607421875,6.955817699432373,0.38864439725875854,104.0,2.5812082290649414,1.0,2.5812082290649414,21.0,0.0,0.008469188585877419,293.45068359375,0.15000000596046448,36.06939697265625,1.955817461013794,0.2720510959625244,54.104095458984375,2.5812082290649414,1.0,0.0,440.176025390625,0.10000000149011612,39.38501739501953,2.720510959625244,1.3611233234405518,-3.044182538986206,0.0,0.5
379,29.80059051513672,-94.83045196533203,3624.072021484375,6.9533538818359375,0.41895368695259094,104.0,2.5771121978759766,1.0,2.5771121978759766,21.0,0.0,0.008471769280731678,278.9022216796875,0.15000000596046448,34.226776123046875,1.953354001045227,0.2932675778865814,51.34016799926758,2.5771121978759766,1.0,0.0,418.3533630371094,0.10000000149011612,36.28376007080078,2.932675838470459,1.3606235980987549,-3.0466458797454834,0.0,0.5
380,29.800827026367188,-94.828369140625,3630.16796875,6.950707912445068,0.4495234489440918,104.0,2.573029041290283,1.0,2.573029041290283,21.0,0.0,0.008474527858197689,264.2287292480469,0.15000000596046448,32.37467956542969,1.9507077932357788,0.31466642022132874,48.562015533447266,2.573029041290283,1.0,0.0,396.3431091308594,0.10000000149011612,33.28118133544922,3.1466641426086426,1.3600869178771973,-3.0492923259735107,0.0,0.5
381,29.801063537597656,-94.82628631591797,3636.263916015625,6.947879791259766,0.4802364110946655,104.0,2.5689589977264404,1.0,2.5689589977264404,21.0,0.0,0.008477463386952877,249.4865264892578,0.15000000596046448,30.520029067993164,1.9478799104690552,0.33616548776626587,45.78004455566406,2.5689589977264404,1.0,0.0,374.22979736328125,0.10000000149011612,30.39037322998047,3.3616549968719482,1.359513521194458,-3.0521202087402344,0.0,0.5
382,29.801300048828125,-94.82420349121094,3642.360107421875,6.944871425628662,0.5109755992889404,104.0,2.56490159034729,1.0,2.56490159034729,21.0,0.0,0.008480574935674667,234.73170471191406,0.15000000596046448,28.669700622558594,1.9448716640472412,0.3576829135417938,43.00455093383789,2.56490159034729,1.0,0.0,352.0975646972656,0.10000000149011612,27.62255859375,3.576829195022583,1.3589037656784058,-3.055128335952759,0.0,0.5
383,29.801570892333984,-94.82198333740234,3652.77392578125,6.941684246063232,0.541624903678894,104.0,2.7310829162597656,1.0,2.7310829162597656,21.0,0.0,0.008484060876071453,220.02003479003906,0.15000000596046448,28.613948822021484,1.9416842460632324,0.37913745641708374,42.92092514038086,2.7310829162597656,1.0,0.0,330.0300598144531,0.10000000149011612,26.647994995117188,3.791374444961548,1.35825777053833,-3.0583157539367676,0.0,0.5
384,29.80183982849121,-94.81976318359375,3663.18798828125,6.938114166259766,0.5740848779678345,104.0,2.7297065258026123,1.0,2.7297065258026123,21.0,0.0,0.008487749844789505,204.4392547607422,0.15000000596046448,26.57424545288086,1.9381144046783447,0.40185943245887756,39.86137008666992,2.7297065258026123,1.0,0.0,306.65887451171875,0.10000000149011612,23.842702865600586,4.018594264984131,1.357534646987915,-3.0618855953216553,0.0,0.5
385,29.80211067199707,-94.81755065917969,3673.60205078125,6.934338569641113,0.6062122583389282,104.0,2.7283318042755127,1.0,2.7283318042755127,21.0,0.0,0.008491640910506248,189.0181121826172,0.15000000596046448,24.557336807250977,1.9343385696411133,0.4243485927581787,36.83600616455078,2.7283318042755127,1.0,0.0,283.52716064453125,0.10000000149011612,21.20469856262207,4.243485927581787,1.3567699193954468,-3.0656614303588867,0.0,0.5
386,29.802379608154297,-94.8153305053711,3684.01611328125,6.577002048492432,0.999414324760437,105.0,0.036505453288555145,0.013386877253651619,2.7269582748413086,21.0,76.56261444091797,0.008849221281707287,0.28112441301345825,0.15000000596046448,0.036505453288555145,1.577001929283142,0.6995900273323059,0.054758183658123016,0.016449904069304466,0.006032327190041542,45.93757247924805,0.42168664932250977,0.10000000149011612,0.016449904069304466,6.9959001541137695,1.2855831384658813,-3.4229981899261475,4.593757152557373,0.5
387,29.802650451660156,-94.81311798095703,3694.429931640625,6.926172733306885,0.6689256429672241,106.0,2.725586175918579,1.0,2.725586175918579,21.0,0.0,0.008500026538968086,158.9156951904297,0.15000000596046448,20.625638961791992,1.9261728525161743,0.4682479500770569,30.938457489013672,2.725586175918579,1.0,0.0,238.37355041503906,0.10000000149011612,16.451587677001953,4.682479381561279,1.3551170825958252,-3.0738272666931152,0.0,0.5
388,29.802919387817383,-94.81089782714844,3704.843994140625,6.566988468170166,0.9920184016227722,107.0,0.4969956874847412,0.1824362725019455,2.724215269088745,21.0,4.650745391845703,0.008859808556735516,3.8311617374420166,0.15000000596046448,0.4969956874847412,1.566988468170166,0.694412887096405,0.7454935312271118,0.2278132140636444,0.08362525701522827,2.790447235107422,5.7467427253723145,0.10000000149011612,0.2278132140636444,6.94412899017334,1.283622145652771,-3.433011531829834,0.2790447175502777,0.5
389,29.803190231323242,-94.80868530273438,3715.258056640625,6.91719388961792,0.28873196244239807,108.0,2.722846031188965,1.0,2.722846031188965,21.0,0.0,0.008509213104844093,341.4086608886719,0.15000000596046448,44.26681900024414,1.91719388961792,0.2021123766899109,66.40022277832031,2.722846031188965,1.0,0.0,512.1129760742188,0.10000000149011612,52.97991943359375,2.0211238861083984,1.3533010482788086,-3.08280611038208,0.0,0.5
390,29.80345916748047,-94.80646514892578,3725.672119140625,6.912402153015137,0.2596663534641266,108.0,2.72147798538208,1.0,2.72147798538208,21.0,0.0,0.008514105342328548,355.3601379394531,0.15000000596046448,46.052608489990234,1.9124019145965576,0.18176645040512085,69.07891082763672,2.72147798538208,1.0,0.0,533.0402221679688,0.10000000149011612,56.52268600463867,1.8176645040512085,1.3523324728012085,-3.0875980854034424,0.0,0.5
391,29.803730010986328,-94.80425262451172,3736.0859375,6.90740966796875,0.23163504898548126,108.0,2.72011137008667,1.0,2.72011137008667,21.0,0.0,0.008519195951521397,368.815185546875,0.15000000596046448,47.772300720214844,1.9074095487594604,0.16214454174041748,71.65845489501953,2.72011137008667,1.0,0.0,553.2227783203125,0.10000000149011612,60.039424896240234,1.6214454174041748,1.3513237237930298,-3.09259033203125,0.0,0.5
392,29.804000854492188,-94.80203247070312,3746.5,6.902217864990234,0.20475532114505768,108.0,2.7187459468841553,1.0,2.7187459468841553,21.0,0.0,0.008524484001100063,381.7174377441406,0.15000000596046448,49.418704986572266,1.9022177457809448,0.1433287262916565,74.12805938720703,2.7187459468841553,1.0,0.0,572.576171875,0.10000000149011612,63.50337600708008,1.433287262916565,1.3502752780914307,-3.0977821350097656,0.0,0.5
393,29.804269790649414,-94.79981994628906,3756.9140625,6.896827697753906,0.17913924157619476,108.0,2.7173821926116943,1.0,2.7173821926116943,21.0,0.0,0.008529969491064548,394.0131530761719,0.15000000596046448,50.98496627807617,1.8968276977539062,0.1253974735736847,76.47745513916016,2.7173821926116943,1.0,0.0,591.019775390625,0.10000000149011612,66.88737487792969,1.2539746761322021,1.3491872549057007,-3.1031723022460938,0.0,0.5
394,29.804540634155273,-94.79759979248047,3767.327880859375,6.532528877258301,0.3566145896911621,109.0,2.716019630432129,1.0,2.716019630432129,21.0,0.0,0.008896145969629288,308.8249816894531,0.15000000596046448,39.941654205322266,1.5325288772583008,0.24963021278381348,59.912479400634766,2.716019630432129,1.0,0.0,463.23748779296875,0.10000000149011612,44.95651626586914,2.4963021278381348,1.2768880128860474,-3.467471122741699,0.0,0.5
395,29.8048095703125,-94.79537963867188,3777.741943359375,6.885456562042236,0.1321178823709488,110.0,2.714658260345459,1.0,2.714658260345459,21.0,0.0,0.008541529066860676,416.5834045410156,0.15000000596046448,53.851505279541016,1.8854564428329468,0.09248252213001251,80.77725982666016,2.714658260345459,1.0,0.0,624.8751220703125,0.10000000149011612,73.30677795410156,0.9248252511024475,1.3468937873840332,-3.1145436763763428,0.0,0.5
396,29.80508041381836,-94.79316711425781,3788.156005859375,6.519596576690674,0.29573509097099304,111.0,2.7132985591888428,1.0,2.7132985591888428,21.0,0.0,0.008909765630960464,338.0471496582031,0.15000000596046448,43.67728042602539,1.5195964574813843,0.2070145606994629,65.51592254638672,2.7132985591888428,1.0,0.0,507.07073974609375,0.10000000149011612,51.95317077636719,2.070145606994629,1.2743663787841797,-3.4804036617279053,0.0,0.5
397,29.805349349975586,-94.79094696044922,3798.570068359375,6.512864112854004,0.2665472626686096,111.0,2.711940050125122,1.0,2.711940050125122,21.0,0.0,0.008916855789721012,352.05731201171875,0.15000000596046448,45.464683532714844,1.5128638744354248,0.18658308684825897,68.197021484375,2.711940050125122,1.0,0.0,528.0859375,0.10000000149011612,55.47261047363281,1.865830898284912,1.2730549573898315,-3.487136125564575,0.0,0.5
398,29.805620193481445,-94.78873443603516,3808.98388671875,6.505955219268799,0.23835764825344086,111.0,2.710582971572876,1.0,2.710582971572876,21.0,0.0,0.008924130350351334,365.58831787109375,0.15000000596046448,47.18844985961914,1.5059552192687988,0.16685035824775696,70.78267669677734,2.710582971572876,1.0,0.0,548.3825073242188,0.10000000149011612,58.97256088256836,1.6685035228729248,1.2717100381851196,-3.494044780731201,0.0,0.5
399,29.805889129638672,-94.78651428222656,3819.39794921875,6.498871803283691,0.2112833708524704,111.0,2.7092270851135254,1.0,2.7092270851135254,21.0,0.0,0.008931590244174004,378.583984375,0.15000000596046448,48.841426849365234,1.4988716840744019,0.1478983610868454,73.26214599609375,2.7092270851135254,1.0,0.0,567.8759765625,0.10000000149011612,62.42679214477539,1.4789836406707764,1.2703319787979126,-3.5011281967163086,0.0,0.5
400,29.80615997314453,-94.7843017578125,3829.81201171875,6.49161434173584,0.18543663620948792,111.0,2.7078726291656494,1.0,2.7078726291656494,21.0,0.0,0.008939233608543873,390.99041748046875,0.15000000596046448,50.41677474975586,1.4916143417358398,0.12980563938617706,75.62516021728516,2.7078726291656494,1.0,0.0,586.4856567382812,0.10000000149011612,65.80859375,1.2980563640594482,1.2689210176467896,-3.50838565826416,0.0,0.5
401,29.80643081665039,-94.7820816040039,3840.22607421875,6.484184265136719,0.16092415153980255,111.0,2.706519603729248,1.0,2.706519603729248,21.0,0.0,0.008947059512138367,402.75640869140625,0.15000000596046448,51.90800476074219,1.4841843843460083,0.1126469075679779,77.86200714111328,2.706519603729248,1.0,0.0,604.1345825195312,0.10000000149011612,69.09109497070312,1.1264690160751343,1.2674776315689087,-3.515815496444702,0.0,0.5
402,29.806699752807617,-94.77986907958984,3850.639892578125,6.476583003997803,0.20185837149620056,112.0,2.705167770385742,1.0,2.705167770385742,21.0,0.0,0.00895506888628006,383.10797119140625,0.15000000596046448,49.35102081298828,1.4765830039978027,0.14130085706710815,74.02652740478516,2.705167770385742,1.0,0.0,574.6619873046875,0.10000000149011612,63.5665168762207,1.4130085706710815,1.2660019397735596,-3.5234169960021973,0.0,0.5
403,29.806970596313477,-94.77764892578125,3861.053955078125,6.468811511993408,0.22845511138439178,112.0,2.70381760597229,1.0,2.70381760597229,21.0,0.0,0.008963258937001228,370.341552734375,0.15000000596046448,47.68266296386719,1.4688113927841187,0.15991857647895813,71.52399444580078,2.70381760597229,1.0,0.0,555.5123291015625,0.10000000149011612,60.08597946166992,1.599185824394226,1.2644942998886108,-3.531188488006592,0.0,0.5
404,29.807239532470703,-94.77543640136719,3871.468017578125,6.460870742797852,0.25617584586143494,112.0,2.7024683952331543,1.0,2.7024683952331543,21.0,0.0,0.008971630595624447,357.03558349609375,0.15000000596046448,45.9465446472168,1.4608707427978516,0.17932309210300446,68.91981506347656,2.7024683952331543,1.0,0.0,535.5534057617188,0.10000000149011612,56.5609016418457,1.7932308912277222,1.2629550695419312,-3.5391292572021484,0.0,0.5
405,29.807510375976562,-94.7732162475586,3881.882080078125,6.452762126922607,0.2849028706550598,112.0,2.701120615005493,1.0,2.701120615005493,21.0,0.0,0.008980181999504566,343.2466125488281,0.15000000596046448,44.1500244140625,1.452762246131897,0.19943201541900635,66.22503662109375,2.701120615005493,1.0,0.0,514.8699340820312,0.10000000149011612,53.01764678955078,1.9943201541900635,1.2613844871520996,-3.5472376346588135,0.0,0.5
406,29.80777931213379,-94.77100372314453,3892.2958984375,6.809211730957031,0.8377461433410645,113.0,2.6997742652893066,1.0,2.6997742652893066,21.0,0.0,0.008618888445198536,77.8818359375,0.15000000596046448,10.012542724609375,1.8092114925384521,0.586422324180603,15.018813133239746,2.6997742652893066,1.0,0.0,116.82276153564453,0.10000000149011612,6.211446285247803,5.864223003387451,1.3315762281417847,-3.190788507461548,0.0,0.5
407,29.80805015563965,-94.76878356933594,3902.7099609375,6.436046600341797,0.3448862135410309,114.0,2.6984293460845947,1.0,2.6984293460845947,21.0,0.0,0.008997821249067783,314.4546203613281,0.15000000596046448,40.4063606262207,1.436046838760376,0.24142034351825714,60.60953903198242,2.6984293460845947,1.0,0.0,471.6819152832031,0.10000000149011612,45.9771614074707,2.414203405380249,1.258150577545166,-3.563953161239624,0.0,0.5
408,29.808319091796875,-94.76656341552734,3913.1240234375,6.42744255065918,0.37588968873023987,114.0,2.6970856189727783,1.0,2.6970856189727783,21.0,0.0,0.009006908163428307,299.57293701171875,0.15000000596046448,38.474945068359375,1.4274424314498901,0.2631227970123291,57.71242141723633,2.6970856189727783,1.0,0.0,449.35943603515625,0.10000000149011612,42.5269660949707,2.631227731704712,1.2564879655838013,-3.5725576877593994,0.0,0.5
409,29.808589935302734,-94.76435089111328,3923.5380859375,6.418674945831299,0.4073949456214905,114.0,2.6957430839538574,1.0,2.6957430839538574,21.0,0.0,0.009016172029078007,284.450439453125,0.15000000596046448,36.5145378112793,1.418675184249878,0.28517645597457886,54.77180862426758,2.6957430839538574,1.0,0.0,426.6756286621094,0.10000000149011612,39.15217590332031,2.851764678955078,1.2547953128814697,-3.581324815750122,0.0,0.5
410,29.808860778808594,-94.76213073730469,3933.951904296875,6.409746170043945,0.4392700791358948,114.0,2.6944022178649902,1.0,2.6944022178649902,21.0,0.0,0.009025610983371735,269.1503601074219,0.15000000596046448,34.533302307128906,1.4097464084625244,0.3074890375137329,51.79995346069336,2.6944022178649902,1.0,0.0,403.7255554199219,0.10000000149011612,35.872032165527344,3.074890375137329,1.2530728578567505,-3.5902535915374756,0.0,0.5
411,29.80912971496582,-94.75991821289062,3944.365966796875,6.767184257507324,0.9372535943984985,115.0,2.6930623054504395,1.0,2.6930623054504395,21.0,0.0,0.008661579340696335,30.118274688720703,0.15000000596046448,3.8623998165130615,1.7671841382980347,0.65607750415802,5.793599605560303,1.992549180984497,0.7398822903633118,0.0,45.17741394042969,0.10000000149011612,1.992549180984497,6.560775279998779,1.3231785297393799,-3.232815742492676,0.0,0.5
412,29.80940055847168,-94.75769805908203,3954.780029296875,6.391409397125244,0.5035967230796814,116.0,2.6917240619659424,1.0,2.6917240619659424,21.0,0.0,0.009045015089213848,238.2735595703125,0.15000000596046448,30.541269302368164,1.3914095163345337,0.3525177240371704,45.81190490722656,2.6917240619659424,1.0,0.0,357.41033935546875,0.10000000149011612,29.662397384643555,3.525177240371704,1.2495403289794922,-3.608590602874756,0.0,0.5
413,29.809669494628906,-94.75552368164062,3963.162109375,6.3820037841796875,0.535780668258667,116.0,2.6420300006866455,1.0,2.6420300006866455,21.0,0.0,0.009054807014763355,222.82528686523438,0.15000000596046448,28.03386116027832,1.3820040225982666,0.3750464618206024,42.0507926940918,2.6420300006866455,1.0,0.0,334.2379455566406,0.10000000149011612,26.27979278564453,3.75046443939209,1.2477307319641113,-3.6179959774017334,0.0,0.5
414,29.809940338134766,-94.75334930419922,3971.5439453125,6.740015029907227,0.9755145311355591,117.0,1.477508544921875,0.5596678853034973,2.6399736404418945,21.0,0.7912619709968567,0.008689064532518387,11.75302505493164,0.15000000596046448,1.477508544921875,1.7400150299072266,0.6828601956367493,2.2162628173828125,0.7028651833534241,0.2662394642829895,0.4747571647167206,17.62953758239746,0.10000000149011612,0.7028651833534241,6.828601837158203,1.3177669048309326,-3.2599849700927734,0.04747571796178818,0.5
415,29.810209274291992,-94.75116729736328,3979.926025390625,6.363061428070068,0.2549154460430145,118.0,2.637920618057251,1.0,2.637920618057251,21.0,0.0,0.009074880741536617,357.6405944824219,0.15000000596046448,44.92511749267578,1.3630613088607788,0.17844082415103912,67.38768005371094,2.637920618057251,1.0,0.0,536.4608764648438,0.10000000149011612,55.36296463012695,1.7844082117080688,1.2440913915634155,-3.6369385719299316,0.0,0.5
416,29.81048011779785,-94.74899291992188,3988.30810546875,6.721283912658691,0.050074268132448196,119.0,2.635870933532715,1.0,2.635870933532715,21.0,0.0,0.00870814174413681,455.96435546875,0.15000000596046448,57.2315788269043,1.7212839126586914,0.03505198657512665,85.84736633300781,2.635870933532715,1.0,0.0,683.946533203125,0.10000000149011612,82.83824920654297,0.3505198657512665,1.3140438795089722,-3.2787160873413086,0.0,0.5
417,29.810749053955078,-94.74681854248047,3996.68994140625,6.343537330627441,0.3117337226867676,120.0,2.633824348449707,1.0,2.633824348449707,21.0,0.0,0.009095601737499237,330.3678283691406,0.15000000596046448,41.43479919433594,1.3435375690460205,0.21821360290050507,62.152198791503906,2.633824348449707,1.0,0.0,495.5517272949219,0.10000000149011612,48.589744567871094,2.182136058807373,1.2403473854064941,-3.6564624309539795,0.0,0.5
418,29.811019897460938,-94.74463653564453,4005.072021484375,6.333561420440674,0.34129002690315247,120.0,2.6317808628082275,1.0,2.6317808628082275,21.0,0.0,0.00910620205104351,316.1807861328125,0.15000000596046448,39.624691009521484,1.3335611820220947,0.2389030158519745,59.43703842163086,2.6317808628082275,1.0,0.0,474.27117919921875,0.10000000149011612,45.23735046386719,2.3890302181243896,1.2384369373321533,-3.6664388179779053,0.0,0.5
419,29.811290740966797,-94.74246215820312,4013.4541015625,6.32344388961792,0.37145328521728516,120.0,2.6297404766082764,1.0,2.6297404766082764,21.0,0.0,0.009116962552070618,301.7024230957031,0.15000000596046448,37.780906677246094,1.3234437704086304,0.2600173056125641,56.67136001586914,2.6297404766082764,1.0,0.0,452.55364990234375,0.10000000149011612,41.935829162597656,2.600172996520996,1.2365014553070068,-3.67655611038208,0.0,0.5
420,29.811559677124023,-94.74028778076172,4021.8359375,6.681929588317871,0.1186898872256279,121.0,2.6277031898498535,1.0,2.6277031898498535,21.0,0.0,0.008748311549425125,423.0288391113281,0.15000000596046448,52.93306350708008,1.681929349899292,0.08308292180299759,79.39958953857422,2.6277031898498535,1.0,0.0,634.5432739257812,0.10000000149011612,72.80284118652344,0.8308292031288147,1.306242823600769,-3.318070650100708,0.0,0.5
421,29.811830520629883,-94.73811340332031,4030.218017578125,6.302791595458984,0.4331153631210327,122.0,2.625669240951538,1.0,2.625669240951538,21.0,0.0,0.009138954803347588,272.1046142578125,0.15000000596046448,34.02174758911133,1.3027914762496948,0.3031807541847229,51.032623291015625,2.625669240951538,1.0,0.0,408.15692138671875,0.10000000149011612,35.56051254272461,3.0318076610565186,1.2325565814971924,-3.6972084045410156,0.0,0.5
422,29.81209945678711,-94.73593139648438,4038.60009765625,6.661330223083496,0.16226206719875336,123.0,2.623638391494751,1.0,2.623638391494751,21.0,0.0,0.008769386447966099,402.11419677734375,0.15000000596046448,50.23820114135742,1.661330223083496,0.11358345299959183,75.3572998046875,2.623638391494751,1.0,0.0,603.1713256835938,0.10000000149011612,66.79795837402344,1.1358345746994019,1.302170991897583,-3.338669776916504,0.0,0.5
423,29.81237030029297,-94.73375701904297,4046.98193359375,6.650805473327637,0.186066135764122,123.0,2.621610641479492,1.0,2.621610641479492,21.0,0.0,0.008780168369412422,390.6882629394531,0.15000000596046448,48.772972106933594,1.6508057117462158,0.13024629652500153,73.15946197509766,2.621610641479492,1.0,0.0,586.0323486328125,0.10000000149011612,63.63071060180664,1.3024629354476929,1.3000935316085815,-3.349194288253784,0.0,0.5
424,29.812639236450195,-94.73158264160156,4055.364013671875,6.640132904052734,0.21108807623386383,123.0,2.6195859909057617,1.0,2.6195859909057617,21.0,0.0,0.008791111409664154,378.677734375,0.15000000596046448,47.23708724975586,1.640133023262024,0.14776164293289185,70.85562896728516,2.6195859909057617,1.0,0.0,568.0166015625,0.10000000149011612,60.385887145996094,1.477616548538208,1.297989010810852,-3.3598668575286865,0.0,0.5
425,29.812910079956055,-94.72940063476562,4063.74609375,6.629313945770264,0.23722665011882782,123.0,2.6175644397735596,1.0,2.6175644397735596,21.0,0.0,0.00880221463739872,366.1311950683594,0.15000000596046448,45.63676071166992,1.6293140649795532,0.16605865955352783,68.45514678955078,2.6175644397735596,1.0,0.0,549.1968383789062,0.10000000149011612,57.08757400512695,1.6605864763259888,1.2958576679229736,-3.3706858158111572,0.0,0.5
426,29.813180923461914,-94.72722625732422,4072.1279296875,6.2487921714782715,0.5893093943595886,124.0,2.6155459880828857,1.0,2.6155459880828857,21.0,0.0,0.009196649305522442,197.1314697265625,0.15000000596046448,24.55268669128418,1.248792052268982,0.41251659393310547,36.82903289794922,2.6155459880828857,1.0,0.0,295.69720458984375,0.10000000149011612,21.636444091796875,4.125165939331055,1.22227942943573,-3.7512078285217285,0.0,0.5
427,29.81344985961914,-94.72505187988281,4080.510009765625,6.237597465515137,0.6199136972427368,124.0,2.6135306358337402,1.0,2.6135306358337402,21.0,0.0,0.00920864474028349,182.44140625,0.15000000596046448,22.705533981323242,1.2375975847244263,0.4339396059513092,34.05830001831055,2.6135306358337402,1.0,0.0,273.662109375,0.10000000149011612,19.279054641723633,4.339395999908447,1.2201557159423828,-3.762402296066284,0.0,0.5
428,29.813720703125,-94.72286987304688,4088.89208984375,6.2262749671936035,0.6500251889228821,124.0,2.611518383026123,1.0,2.611518383026123,21.0,0.0,0.009220791980624199,167.9879150390625,0.15000000596046448,20.890644073486328,1.2262749671936035,0.455017626285553,31.335966110229492,2.611518383026123,1.0,0.0,251.98187255859375,0.10000000149011612,17.07754898071289,4.55017614364624,1.2180101871490479,-3.7737250328063965,0.0,0.5
429,29.813989639282227,-94.72069549560547,4097.27392578125,6.5846052169799805,0.22686941921710968,125.0,2.609509229660034,1.0,2.609509229660034,21.0,0.0,0.008848213590681553,371.1026916503906,0.15000000596046448,46.11408996582031,1.5846052169799805,0.15880858898162842,69.17113494873047,2.609509229660034,1.0,0.0,556.6539916992188,0.10000000149011612,58.18616485595703,1.5880858898162842,1.2870733737945557,-3.4153947830200195,0.0,0.5
430,29.814260482788086,-94.71852111816406,4105.65576171875,6.203250885009766,0.5692602396011353,126.0,2.6075031757354736,1.0,2.6075031757354736,21.0,0.0,0.009245531633496284,206.7550811767578,0.15000000596046448,25.672119140625,1.2032508850097656,0.39848217368125916,38.5081787109375,2.6075031757354736,1.0,0.0,310.1325988769531,0.10000000149011612,23.16335678100586,3.9848217964172363,1.2136545181274414,-3.7967491149902344,0.0,0.5
431,29.814529418945312,-94.71634674072266,4114.0380859375,6.19155216217041,0.6000110507011414,126.0,2.6055002212524414,1.0,2.6055002212524414,21.0,0.0,0.009258122183382511,191.9947052001953,0.15000000596046448,23.82105827331543,1.1915524005889893,0.42000770568847656,35.731590270996094,2.6055002212524414,1.0,0.0,287.9920654296875,0.10000000149011612,20.724044799804688,4.200077056884766,1.2114453315734863,-3.8084475994110107,0.0,0.5
432,29.814800262451172,-94.71416473388672,4122.419921875,6.179731369018555,0.6303492188453674,126.0,2.6035001277923584,1.0,2.6035001277923584,21.0,0.0,0.009270859882235527,177.43238830566406,0.15000000596046448,21.997392654418945,1.1797314882278442,0.4412444233894348,32.996089935302734,2.6035001277923584,1.0,0.0,266.1485900878906,0.10000000149011612,18.436748504638672,4.412444591522217,1.209215521812439,-3.8202686309814453,0.0,0.5
433,29.8150691986084,-94.71199035644531,4130.8017578125,6.5376787185668945,0.13189581036567688,127.0,2.601503372192383,1.0,2.601503372192383,21.0,0.0,0.008896698243916035,416.69000244140625,0.15000000596046448,51.62002182006836,1.537678837776184,0.0923270657658577,77.4300308227539,2.601503372192383,1.0,0.0,625.0350341796875,0.10000000149011612,70.28114318847656,0.9232706427574158,1.27789306640625,-3.4623212814331055,0.0,0.5
