step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity, service_drop_s, dwell_remaining_s, ttt_remaining_s
14,29.915340423583984,-95.2770004272461,762.0,8.87909984588623,0.7017262578010559,4.0,2.8447391986846924,1.0,2.8447391986846924,4.5,0.0,0.052043285220861435,4.5,0.20000000298023224,303.4388427734375,0.0,5.0,0.0
15,29.911623001098633,-95.27183532714844,819.1500244140625,8.929997444152832,0.6933205127716064,4.0,2.80237078666687,1.0,2.80237078666687,4.5,0.0,0.052756380289793015,4.5,0.20000000298023224,298.9195556640625,0.0,0.0,5.0
16,29.907907485961914,-95.26667022705078,876.2999877929688,8.742133140563965,0.6890239715576172,4.0,2.7612478733062744,1.0,2.7612478733062744,4.5,0.0,0.05229392647743225,4.5,0.20000000298023224,294.5331115722656,0.0,0.0,0.018007362261414528
17,29.904190063476562,-95.2614974975586,933.4500122070312,8.612043380737305,0.6919154524803162,4.0,2.721315860748291,1.0,2.721315860748291,4.5,0.0,0.0533844530582428,4.5,0.20000000298023224,290.2737121582031,0.0,0.0,5.0
18,29.90047264099121,-95.25633239746094,990.5999755859375,8.580742835998535,0.6849989295005798,4.0,2.6825242042541504,1.0,2.6825242042541504,4.5,0.0,0.05621502548456192,4.5,0.20000000298023224,286.13592529296875,0.0,0.0,5.0
19,29.896745681762695,-95.25103759765625,1042.579345703125,8.410507202148438,0.6830612421035767,4.0,2.693821430206299,1.0,2.693821430206299,4.5,0.0,0.053062766790390015,4.5,0.20000000298023224,287.3409423828125,0.0,0.0,5.0
20,29.89297866821289,-95.2452163696289,1073.875732421875,8.306903839111328,0.6698500514030457,4.0,2.860830068588257,1.0,2.860830068588257,4.5,0.0,0.052495457231998444,4.5,0.20000000298023224,305.15521240234375,0.0,0.0,0.21098415553569794
21,29.889211654663086,-95.23939514160156,1105.172119140625,8.04495620727539,0.6810591816902161,4.0,2.8526313304901123,1.0,2.8526313304901123,4.5,0.0,0.0568312369287014,4.5,0.20000000298023224,304.2806701660156,0.0,0.0,5.0
22,29.88544273376465,-95.23357391357422,1136.4686279296875,8.107881546020508,0.6851856708526611,4.0,2.84447979927063,1.0,2.84447979927063,4.5,0.0,0.0582173727452755,4.5,0.20000000298023224,303.4111633300781,0.0,0.0,5.0
23,29.881675720214844,-95.22775268554688,1167.7650146484375,17.072532653808594,0.6872009038925171,5.0,2.8363749980926514,1.0,2.8363749980926514,4.5,0.0,0.0649644210934639,4.5,0.20000000298023224,302.5466613769531,0.0,5.0,0.0
24,29.877906799316406,-95.22193145751953,1199.0614013671875,8.663671493530273,0.6891144514083862,5.0,2.8283166885375977,1.0,2.8283166885375977,4.5,0.0,0.05532284080982208,4.5,0.20000000298023224,301.6871337890625,0.0,0.0,5.0
25,29.874122619628906,-95.21601867675781,1212.9246826171875,21.173179626464844,0.6904386281967163,6.0,2.858996868133545,1.0,2.858996868133545,4.5,0.0,0.05718068778514862,4.5,0.20000000298023224,304.95965576171875,0.0,5.0,0.0
26,29.870328903198242,-95.21004486083984,1215.1658935546875,8.827553749084473,0.6794474124908447,6.0,2.883331298828125,1.0,2.883331298828125,4.5,0.0,0.05522159859538078,4.5,0.20000000298023224,307.5553283691406,0.0,0.0,0.0
27,29.866535186767578,-95.2040786743164,1217.4071044921875,8.729785919189453,0.6932561993598938,6.0,2.886126756668091,1.0,2.886126756668091,4.5,0.0,0.057774946093559265,4.5,0.20000000298023224,307.853515625,0.0,0.0,5.0
28,29.862592697143555,-95.1982192993164,1230.7711181640625,21.557540893554688,0.7824051380157471,7.0,2.891329050064087,1.0,2.891329050064087,4.5,0.0,0.060395605862140656,4.5,0.20000000298023224,308.4084167480469,0.0,5.0,0.0
29,29.858055114746094,-95.19283294677734,1288.626708984375,10.506665229797363,0.7946860194206238,7.0,2.9247047901153564,1.0,2.9247047901153564,4.5,0.0,0.05791766941547394,4.5,0.20000000298023224,311.968505859375,0.0,0.0,5.0
30,29.853519439697266,-95.18744659423828,1346.482177734375,21.9471435546875,0.7073087096214294,8.0,2.9212982654571533,1.0,2.9212982654571533,4.5,0.0,0.060252703726291656,4.5,0.20000000298023224,311.6051330566406,0.0,5.0,0.0
31,29.848981857299805,-95.18205261230469,1404.3377685546875,15.476244926452637,0.7142660021781921,8.0,2.9178998470306396,1.0,2.9178998470306396,4.5,0.0,0.054440878331661224,4.5,0.20000000298023224,311.2426452636719,0.0,0.0,0.0
32,29.844444274902344,-95.17666625976562,1462.193359375,9.429570198059082,0.7333395481109619,8.0,2.9145092964172363,1.0,2.9145092964172363,4.5,0.0,0.0590541772544384,4.5,0.20000000298023224,310.8809814453125,0.0,0.0,5.0
33,29.839906692504883,-95.17127990722656,1520.048828125,21.93450164794922,0.7529305219650269,9.0,2.9111268520355225,1.0,2.9111268520355225,4.5,0.0,0.06127849593758583,4.5,0.20000000298023224,310.52020263671875,0.0,5.0,0.0
34,29.835636138916016,-95.16615295410156,1587.201171875,10.105010032653809,0.766572892665863,9.0,2.7505979537963867,1.0,2.7505979537963867,4.5,0.0,0.05370964854955673,4.5,0.20000000298023224,293.3971252441406,0.0,0.0,5.0
35,29.83142852783203,-95.16109466552734,1656.6776123046875,10.364957809448242,0.7650911211967468,9.0,2.706705093383789,1.0,2.706705093383789,4.5,0.0,0.054053522646427155,4.5,0.20000000298023224,288.7152099609375,0.0,0.0,0.11004813760519028
36,29.82722282409668,-95.15603637695312,1726.1541748046875,17.30501365661621,0.6056352257728577,10.0,2.461552143096924,1.0,2.461552143096924,4.099999904632568,0.0,0.05655059590935707,4.099999904632568,0.10000000149011612,288.18170166015625,0.0,5.0,0.0
37,29.823307037353516,-95.15071105957031,1797.73388671875,8.09925365447998,0.6073625683784485,10.0,2.447528839111328,1.0,2.447528839111328,4.099999904632568,0.0,0.052544839680194855,4.099999904632568,0.10000000149011612,286.53997802734375,0.0,0.19697165489196777,0.0
38,29.819826126098633,-95.14497375488281,1872.468505859375,8.117165565490723,0.5914530754089355,10.0,2.4443323612213135,1.0,2.4443323612213135,4.099999904632568,0.0,0.057670485228300095,4.099999904632568,0.10000000149011612,286.1657409667969,0.0,0.0,5.0
39,29.81634521484375,-95.13924407958984,1947.203125,7.938793182373047,0.5931072235107422,10.0,2.4355130195617676,1.0,2.4355130195617676,4.099999904632568,0.0,0.05446254834532738,4.099999904632568,0.10000000149011612,285.13323974609375,0.0,0.0,0.23057113587856293
40,29.8128662109375,-95.13351440429688,2021.937744140625,7.945894718170166,0.5877133011817932,10.0,2.4267578125,1.0,2.4267578125,4.099999904632568,0.0,0.05807746574282646,4.099999904632568,0.10000000149011612,284.10821533203125,0.0,0.0,5.0
41,29.809385299682617,-95.1277847290039,2096.67236328125,7.8736186027526855,0.5945619344711304,10.0,2.4180655479431152,1.0,2.4180655479431152,4.099999904632568,0.0,0.05670875310897827,4.099999904632568,0.10000000149011612,283.0906066894531,0.0,0.0,0.26486292481422424
42,29.805763244628906,-95.12190246582031,2170.571044921875,9.68784236907959,0.7341823577880859,11.0,2.4827704429626465,1.0,2.4827704429626465,4.099999904632568,0.0,0.06047958508133888,4.099999904632568,0.10000000149011612,290.6658020019531,0.0,5.0,0.0
43,29.801578521728516,-95.11542510986328,2241.126708984375,9.735513687133789,0.7275712490081787,11.0,2.7653322219848633,1.0,2.7653322219848633,4.099999904632568,8.665155520740965e-16,0.05871214345097542,4.099999904632568,0.10000000149011612,323.7462158203125,0.0,0.15557008981704712,0.0
44,29.797391891479492,-95.10894012451172,2311.68212890625,9.595705032348633,0.7278093099594116,11.0,2.749652147293091,1.0,2.749652147293091,4.099999904632568,0.0,0.05188768357038498,4.099999904632568,0.10000000149011612,321.9104919433594,0.0,0.0,5.0
45,29.7932071685791,-95.10246276855469,2382.23779296875,9.561017036437988,0.7236666679382324,11.0,2.734149932861328,1.0,2.734149932861328,4.099999904632568,0.0,0.05207772180438042,4.099999904632568,0.10000000149011612,320.0956115722656,0.0,0.0,5.0
46,29.78902244567871,-95.09597778320312,2452.793212890625,23.376821517944336,0.7829688191413879,12.0,2.7188222408294678,1.0,2.7188222408294678,4.099999904632568,0.0,0.05203155428171158,4.099999904632568,0.10000000149011612,318.3011169433594,0.0,5.0,0.0
47,29.78483772277832,-95.08949279785156,2523.348876953125,10.452415466308594,0.7842823266983032,12.0,2.7036662101745605,1.0,2.7036662101745605,4.099999904632568,8.665155520740965e-16,0.05116938427090645,4.099999904632568,0.10000000149011612,316.5267639160156,0.0,0.0,0.0
48,29.781906127929688,-95.08250427246094,2593.041259765625,10.425989151000977,0.7953117489814758,12.0,2.5828843116760254,1.0,2.5828843116760254,4.099999904632568,0.0,0.05421459674835205,4.099999904632568,0.10000000149011612,302.3864440917969,0.0,0.0,5.0
