step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity, service_drop_s, dwell_remaining_s, ttt_remaining_s
0,29.956899642944336,-95.33689880371094,327.6600036621094,-7.497310161590576,0.16147883236408234,0.0,0.5625,1.0,0.5625,4.5,0.0,0.011858227662742138,59.06593704223633,0.20000000298023224,50.31127166748047,0.0,14.0,0.0
1,29.954181671142578,-95.33330535888672,365.760009765625,-13.971648216247559,0.1614699512720108,0.0,3.0705339908599854,1.0,3.0705339908599854,4.5,0.0,0.011997927911579609,14.17066478729248,0.20000000298023224,274.6383972167969,0.0,8.54127311706543,0.0
2,29.951461791992188,-95.3297119140625,403.8599853515625,-14.073369979858398,0.16149300336837769,0.0,2.9863333702087402,1.0,2.9863333702087402,4.5,0.0,0.01213627029210329,13.84882926940918,0.20000000298023224,267.0998840332031,0.0,3.2322356700897217,0.0
3,29.94874382019043,-95.32611846923828,441.9599914550781,-14.172941207885742,0.16151496767997742,0.0,2.906629800796509,1.0,2.906629800796509,4.5,0.0,0.012273186817765236,13.54074478149414,0.20000000298023224,259.9643249511719,0.0,0.0,0.0
4,29.945999145507812,-95.32227325439453,472.44000244140625,-14.270447731018066,0.16153530776500702,0.0,2.934174060821533,1.0,2.934174060821533,4.5,0.0,0.012413625605404377,13.24557113647461,0.20000000298023224,262.4214782714844,0.0,0.0,4.783690452575684
5,29.94325065612793,-95.31836700439453,501.0150146484375,-14.369281768798828,0.1615559309720993,0.0,2.8654162883758545,1.0,2.8654162883758545,4.5,0.0,0.012552854605019093,12.95283031463623,0.20000000298023224,256.2657470703125,0.0,0.0,0.0
6,29.940500259399414,-95.31446075439453,529.5900268554688,-14.466147422790527,0.1615757793188095,0.0,2.7719006538391113,1.0,2.7719006538391113,4.5,0.0,0.012689435854554176,12.67208480834961,0.20000000298023224,247.89637756347656,0.0,0.0,5.072176933288574
7,29.937694549560547,-95.31027221679688,553.8787231445312,-14.56020736694336,0.16159376502037048,0.0,2.812102794647217,1.0,2.812102794647217,4.5,0.0,0.012829850427806377,12.405198097229004,0.20000000298023224,251.48635864257812,0.0,0.0,0.07288269698619843
8,29.934850692749023,-95.30590057373047,575.3099975585938,-14.655829429626465,0.1616118848323822,0.0,2.7982611656188965,1.0,2.7982611656188965,4.5,0.0,0.012971373274922371,12.139544486999512,0.20000000298023224,250.2430877685547,0.0,0.0,0.0
9,29.9320068359375,-95.30152130126953,596.7412719726562,-14.751103401184082,0.16163001954555511,0.0,2.6986773014068604,1.0,2.6986773014068604,4.5,0.0,0.013109514489769936,11.88042163848877,0.20000000298023224,241.33226013183594,0.0,0.0,5.2023515701293945
