step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity, service_drop_s, dwell_remaining_s, ttt_remaining_s
0,29.956899642944336,-95.33689880371094,327.6600036621094,3.5031321048736572,0.29405003786087036,0.0,2.1875,1.0,2.1875,17.5,0.0,0.008274085819721222,338.8559875488281,0.20000000298023224,42.356998443603516,0.0,14.0,0.0
1,29.954181671142578,-95.33330535888672,365.760009765625,-10.843350410461426,0.2940501570701599,0.0,11.94096565246582,1.0,11.94096565246582,17.5,0.0,0.008275732398033142,28.541858673095703,0.20000000298023224,231.2152557373047,0.0,8.54127311706543,0.0
2,29.951461791992188,-95.3297119140625,403.8599853515625,-10.845139503479004,0.29405146837234497,0.0,11.613518714904785,1.0,11.613518714904785,17.5,0.0,0.008283044211566448,28.53055763244629,0.20000000298023224,224.87442016601562,0.0,3.2322356700897217,0.0
3,29.94874382019043,-95.32611846923828,441.9599914550781,-10.852869033813477,0.29405274987220764,0.0,11.303560256958008,1.0,11.303560256958008,17.5,0.0,0.008295557461678982,28.481773376464844,0.20000000298023224,218.87225341796875,0.0,0.0,0.0
4,29.945999145507812,-95.32227325439453,472.44000244140625,-10.86605167388916,0.29405394196510315,0.0,11.410676956176758,1.0,11.410676956176758,17.5,0.0,0.008313602767884731,28.398767471313477,0.20000000298023224,220.94598388671875,0.0,0.0,4.783690452575684
5,29.94325065612793,-95.31836700439453,501.0150146484375,-10.884987831115723,0.29405513405799866,0.0,11.143284797668457,1.0,11.143284797668457,17.5,0.0,0.008336414583027363,28.27992820739746,0.20000000298023224,215.76809692382812,0.0,0.0,0.0
6,29.940500259399414,-95.31446075439453,529.5900268554688,-10.90884780883789,0.2940562963485718,0.0,10.779613494873047,1.0,10.779613494873047,17.5,0.0,0.00836331956088543,28.130870819091797,0.20000000298023224,208.7259521484375,0.0,0.0,5.072176933288574
7,29.937694549560547,-95.31027221679688,553.8787231445312,-10.936882019042969,0.29405736923217773,0.0,10.935956001281738,1.0,10.935956001281738,17.5,0.0,0.008395443670451641,27.95670509338379,0.20000000298023224,211.7528839111328,0.0,0.0,0.07288269698619843
8,29.934850692749023,-95.30590057373047,575.3099975585938,-10.970235824584961,0.2940584421157837,0.0,10.882126808166504,1.0,10.882126808166504,17.5,0.0,0.008432180620729923,27.750844955444336,0.20000000298023224,210.7102813720703,0.0,0.0,0.0
9,29.9320068359375,-95.30152130126953,596.7412719726562,-11.008220672607422,0.29405951499938965,0.0,10.494855880737305,1.0,10.494855880737305,17.5,0.0,0.008472058922052383,27.518171310424805,0.20000000298023224,203.21124267578125,0.0,0.0,5.2023515701293945
