step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity, service_drop_s, dwell_remaining_s, ttt_remaining_s
0,29.956899642944336,-95.33689880371094,327.6600036621094,3.5031321048736572,0.29405003786087036,0.0,2.387500047683716,1.0,2.387500047683716,19.100000381469727,0.0,0.008274085819721222,338.8559875488281,0.0,42.356998443603516,0.0,14.0,0.0
1,29.954181671142578,-95.33330535888672,365.760009765625,-10.843350410461426,0.2940501570701599,0.0,14.397393226623535,1.0,14.397393226623535,21.100000381469727,0.0,0.008275732398033142,28.541858673095703,0.10000000149011612,231.2152557373047,0.0,8.54127311706543,0.0
2,29.951461791992188,-95.3297119140625,403.8599853515625,-10.845139503479004,0.29405146837234497,0.0,14.002585411071777,1.0,14.002585411071777,21.100000381469727,0.0,0.008283044211566448,28.53055763244629,0.10000000149011612,224.87442016601562,0.0,3.2322356700897217,0.0
3,29.94874382019043,-95.32611846923828,441.9599914550781,-10.852869033813477,0.29405274987220764,0.0,13.628864288330078,1.0,13.628864288330078,21.100000381469727,0.0,0.008295557461678982,28.481773376464844,0.10000000149011612,218.87225341796875,0.0,0.0,0.0
4,29.945999145507812,-95.32227325439453,472.44000244140625,-10.86605167388916,0.29405394196510315,0.0,13.758015632629395,1.0,13.758015632629395,21.100000381469727,0.0,0.008313602767884731,28.398767471313477,0.10000000149011612,220.94598388671875,0.0,0.0,4.783690452575684
5,29.94325065612793,-95.31836700439453,501.0150146484375,-10.884987831115723,0.29405513405799866,0.0,13.43561840057373,1.0,13.43561840057373,21.100000381469727,0.0,0.008336414583027363,28.27992820739746,0.10000000149011612,215.76809692382812,0.0,0.0,0.0
6,29.940500259399414,-95.31446075439453,529.5900268554688,-10.90884780883789,0.2940562963485718,0.0,12.9971342086792,1.0,12.9971342086792,21.100000381469727,0.0,0.00836331956088543,28.130870819091797,0.10000000149011612,208.7259521484375,0.0,0.0,5.072176933288574
7,29.937694549560547,-95.31027221679688,553.8787231445312,-10.936882019042969,0.29405736923217773,0.0,13.185638427734375,1.0,13.185638427734375,21.100000381469727,0.0,0.008395443670451641,27.95670509338379,0.10000000149011612,211.7528839111328,0.0,0.0,0.07288269698619843
8,29.934850692749023,-95.30590057373047,575.3099975585938,-10.970235824584961,0.2940584421157837,0.0,13.120736122131348,1.0,13.120736122131348,21.100000381469727,0.0,0.008432180620729923,27.750844955444336,0.10000000149011612,210.7102813720703,0.0,0.0,0.0
9,29.9320068359375,-95.30152130126953,596.7412719726562,-11.008220672607422,0.29405951499938965,0.0,12.653797149658203,1.0,12.653797149658203,21.100000381469727,0.0,0.008472058922052383,27.518171310424805,0.10000000149011612,203.21124267578125,0.0,0.0,5.2023515701293945
10,29.928987503051758,-95.29693603515625,620.0775146484375,-11.049242973327637,0.29406052827835083,0.0,12.856736183166504,1.0,12.856736183166504,21.100000381469727,0.0,0.008516992442309856,27.26900291442871,0.10000000149011612,206.47000122070312,0.0,0.0,0.32775983214378357
11,29.92570686340332,-95.29203033447266,646.271240234375,-11.095232009887695,0.2940615117549896,0.0,13.341404914855957,1.0,13.341404914855957,21.100000381469727,0.0,0.008568262681365013,26.992244720458984,0.10000000149011612,214.25314331054688,0.0,0.0,0.0
12,29.92242431640625,-95.28712463378906,672.4650268554688,-11.147429466247559,0.2940625548362732,0.0,12.884352684020996,1.0,12.884352684020996,21.100000381469727,0.0,0.008622188121080399,26.681411743164062,0.10000000149011612,206.9129180908203,0.0,0.0,5.1149373054504395
13,29.919055938720703,-95.28216552734375,704.8499755859375,-11.201960563659668,0.294063538312912,0.0,12.709077835083008,1.0,12.709077835083008,21.100000381469727,0.0,0.008679531514644623,26.36035919189453,0.10000000149011612,204.0978546142578,0.0,0.0,0.2963295578956604
14,29.915340423583984,-95.2770004272461,762.0,-11.259498596191406,0.294064462184906,0.0,13.338665962219238,1.0,13.338665962219238,21.100000381469727,0.0,0.008744004182517529,26.025644302368164,0.10000000149011612,214.20826721191406,0.0,0.0,0.0
15,29.911623001098633,-95.27183532714844,819.1500244140625,-11.323851585388184,0.2940654456615448,0.0,13.140005111694336,1.0,13.140005111694336,21.100000381469727,0.0,0.008811812847852707,25.656137466430664,0.10000000149011612,211.0176544189453,0.0,0.0,5.018007278442383
16,29.907907485961914,-95.26667022705078,876.2999877929688,-11.391019821166992,0.2940663695335388,0.0,12.947184562683105,1.0,12.947184562683105,21.100000381469727,0.0,0.008882706053555012,25.275869369506836,0.10000000149011612,207.9208221435547,0.0,0.0,5.0911149978637695
17,29.904190063476562,-95.2614974975586,933.4500122070312,-11.460687637329102,0.29406729340553284,0.0,12.759947776794434,1.0,12.759947776794434,21.100000381469727,0.0,0.008956444449722767,24.887203216552734,0.10000000149011612,204.9136962890625,0.0,0.0,5.162105083465576
18,29.90047264099121,-95.25633239746094,990.5999755859375,-11.53255844116211,0.2940681576728821,0.0,12.578058242797852,1.0,12.578058242797852,21.100000381469727,0.0,0.009032804518938065,24.492294311523438,0.10000000149011612,201.99244689941406,0.0,0.0,5.231068134307861
19,29.896745681762695,-95.25103759765625,1042.579345703125,-11.606372833251953,0.2940690219402313,0.0,14.422725677490234,0.797781765460968,18.078535079956055,30.200000762939453,1.2138988971710205,0.009113077074289322,24.09300994873047,0.10000000149011612,202.84288024902344,0.0,0.0,5.210984230041504
20,29.89297866821289,-95.2452163696289,1073.875732421875,-11.683341979980469,0.2940698266029358,0.0,15.056465148925781,0.7842174768447876,19.19934844970703,30.200000762939453,1.399423599243164,0.009202196262776852,23.683368682861328,0.10000000149011612,215.4182586669922,0.0,0.0,4.9140801429748535
21,29.889211654663086,-95.23939514160156,1105.172119140625,-11.76793098449707,0.29407069087028503,0.0,14.732856750488281,0.7695678472518921,19.144325256347656,30.200000762939453,1.518515706062317,0.009294861927628517,23.240947723388672,0.10000000149011612,214.80064392089844,0.0,0.0,4.928655624389648
22,29.88544273376465,-95.23357391357422,1136.4686279296875,-11.855016708374023,0.2940715551376343,0.0,14.408130645751953,0.754762589931488,19.089618682861328,30.200000762939453,1.6430723667144775,0.009390931576490402,22.79383087158203,0.10000000149011612,214.18658447265625,0.0,0.0,4.9431471824646
23,29.881675720214844,-95.22775268554688,1167.7650146484375,-11.94438648223877,0.29407238960266113,0.0,14.083331108093262,0.7398561835289001,19.035228729248047,30.200000762939453,1.7729943990707397,0.009490265510976315,22.343656539916992,0.10000000149011612,213.5760498046875,0.0,0.0,0.0
24,29.877906799316406,-95.22193145751953,1199.0614013671875,-12.035832405090332,0.2940731942653656,0.0,13.759413719177246,0.7248988747596741,18.98114776611328,30.200000762939453,1.9081847667694092,0.00959272775799036,21.89194679260254,0.10000000149011612,212.96902465820312,0.0,0.0,4.97188138961792
25,29.874122619628906,-95.21601867675781,1212.9246826171875,-12.129240036010742,0.2940739691257477,0.0,13.621338844299316,0.7099236845970154,19.18704605102539,30.200000762939453,2.0767858028411865,0.009699736721813679,21.439695358276367,0.10000000149011612,215.27896118164062,0.0,0.0,0.0
26,29.870328903198242,-95.21004486083984,1215.1658935546875,-11.264978408813477,0.2941082715988159,1.0,16.655391693115234,0.860727846622467,19.350357055664062,30.200000762939453,0.8294121026992798,0.008632993325591087,25.993982315063477,0.10000000149011612,217.10076904296875,5.0,9.874077796936035,0.0
27,29.866535186767578,-95.2040786743164,1217.4071044921875,-11.211220741271973,0.2941087484359741,1.0,16.871789932250977,0.8710665106773376,19.369117736816406,30.200000762939453,0.7594641447067261,0.008584091439843178,26.306209564208984,0.10000000149011612,217.31109619140625,0.0,4.743185997009277,0.0
28,29.862592697143555,-95.1982192993164,1230.7711181640625,-11.161863327026367,0.2941092252731323,1.0,17.08843994140625,0.8806644678115845,19.404029846191406,30.200000762939453,0.6965212821960449,0.008539929054677486,26.596065521240234,0.10000000149011612,217.70265197753906,0.0,0.0,0.0
29,29.858055114746094,-95.19283294677734,1288.626708984375,-11.116848945617676,0.2941097021102905,1.0,17.459251403808594,0.8895065188407898,19.628019332885742,30.200000762939453,0.6458726525306702,0.008500082418322563,26.86309814453125,0.10000000149011612,220.21554565429688,0.0,0.0,4.800524711608887
30,29.853519439697266,-95.18744659423828,1346.482177734375,-11.076297760009766,0.29411014914512634,1.0,17.596511840820312,0.8975450992584229,19.60515785217285,30.200000762939453,0.5928294658660889,0.008465453051030636,27.10586166381836,0.10000000149011612,219.9589080810547,0.0,0.0,0.0
31,29.848981857299805,-95.18205261230469,1404.3377685546875,-4.859657287597656,0.29411056637763977,2.0,20.165929794311523,1.0,20.165929794311523,31.100000381469727,0.0,0.00843608658760786,101.93705749511719,0.10000000149011612,219.70289611816406,2.0,9.812623023986816,0.0
32,29.844444274902344,-95.17666625976562,1462.193359375,-11.010810852050781,0.2941109836101532,2.0,17.812429428100586,0.8843207359313965,20.142498016357422,31.100000381469727,0.6777796149253845,0.008412022143602371,27.502376556396484,0.10000000149011612,219.44747924804688,0.0,4.631272792816162,0.0
33,29.839906692504883,-95.17127990722656,1520.048828125,-10.986079216003418,0.2941114008426666,2.0,17.889564514160156,0.8891821503639221,20.119121551513672,31.100000381469727,0.6449967622756958,0.008393284864723682,27.653564453125,0.10000000149011612,219.1926727294922,0.0,0.0,0.0
34,29.835636138916016,-95.16615295410156,1587.201171875,-10.966798782348633,0.29411178827285767,2.0,16.975460052490234,0.8929899334907532,19.009687423706055,31.100000381469727,0.5859796404838562,0.008380397222936153,27.771987915039062,0.10000000149011612,207.10556030273438,0.0,0.0,5.110048294067383
35,29.83142852783203,-95.16109466552734,1656.6776123046875,-10.953529357910156,0.29411211609840393,2.0,16.753768920898438,0.895619809627533,18.706340789794922,31.100000381469727,0.5608060956001282,0.008372360840439796,27.853776931762695,0.10000000149011612,203.80056762695312,0.0,0.0,0.29812777042388916
36,29.82722282409668,-95.15603637695312,1726.1541748046875,-10.945273399353027,0.2941124439239502,2.0,16.753429412841797,0.8972597122192383,18.671772003173828,31.100000381469727,0.5499684810638428,0.008368970826268196,27.90477752685547,0.10000000149011612,203.4238739013672,0.0,0.0,0.0
37,29.823307037353516,-95.15071105957031,1797.73388671875,-10.941764831542969,0.29411277174949646,2.0,16.670940399169922,0.897957444190979,18.565401077270508,31.100000381469727,0.5426994562149048,0.008370117284357548,27.926477432250977,0.10000000149011612,202.264892578125,0.0,0.0,5.224333763122559
38,29.819826126098633,-95.14497375488281,1872.468505859375,-10.942917823791504,0.29411306977272034,2.0,16.64491844177246,0.8977282047271729,18.541154861450195,31.100000381469727,0.5433471202850342,0.008375708945095539,27.919347763061523,0.10000000149011612,202.00064086914062,0.0,0.0,0.45490506291389465
39,29.81634521484375,-95.13924407958984,1947.203125,-10.948787689208984,0.2941133677959442,2.0,16.563304901123047,0.896561324596405,18.474258422851562,31.100000381469727,0.548276424407959,0.008385788649320602,27.883056640625,0.10000000149011612,201.27174377441406,0.0,0.0,0.0
40,29.8128662109375,-95.13351440429688,2021.937744140625,-10.959305763244629,0.2941136658191681,2.0,16.465341567993164,0.8944741487503052,18.40784454345703,31.100000381469727,0.5586292147636414,0.008400293998420238,27.818145751953125,0.10000000149011612,200.54811096191406,0.0,0.0,5.264863014221191
41,29.809385299682617,-95.1277847290039,2096.67236328125,-10.974388122558594,0.2941139340400696,2.0,16.35161590576172,0.8914892077445984,18.34191131591797,31.100000381469727,0.5742896795272827,0.008419155143201351,27.72531509399414,0.10000000149011612,199.8297119140625,0.0,0.0,0.5466863512992859
42,29.805763244628906,-95.12190246582031,2170.571044921875,-10.993931770324707,0.2941141724586487,2.0,16.716598510742188,0.8876358270645142,18.832721710205078,31.100000381469727,0.6132472157478333,0.008443097583949566,27.6054744720459,0.10000000149011612,205.17686462402344,0.0,0.0,0.0
