seconds,datetime,latitude,longitude,speed_mph,altitude_ft
4740.0,1900-01-01 12:07:57,33.42615333333334,-84.71381333333333,375.8,11825.0
4770.0,1900-01-01 12:08:27,33.45630666666667,-84.67862666666666,337.5333333333333,11825.0
4800.0,1900-01-01 12:08:57,33.48462,-84.64578,319.1333333333333,11801.666666666666
4830.0,1900-01-01 12:09:27,33.511606666666665,-84.61438666666668,315.2,11823.333333333334
4860.0,1900-01-01 12:09:57,33.53388823529412,-84.57860588235295,313.47058823529414,11511.764705882353
4890.0,1900-01-01 12:10:27,33.53729069767442,-84.53421162790698,308.3953488372093,10660.46511627907
4920.0,1900-01-01 12:10:57,33.53681,-84.49051,301.9,9795.0
4950.0,1900-01-01 12:11:27,33.53663,-84.44815,295.2,8930.0
4980.0,1900-01-01 12:11:57,33.536730000000006,-84.40526,288.3,8030.0
5010.0,1900-01-01 12:12:27,33.53683,-84.36308,280.5,7152.5
5040.0,1900-01-01 12:12:57,33.5369,-84.32414,276.1,6305.0
5070.0,1900-01-01 12:13:27,33.5369,-84.28424000000001,274.3,5450.0
5100.0,1900-01-01 12:13:57,33.53915,-84.24465000000001,271.625,4657.8125
5130.0,1900-01-01 12:14:27,33.55876842105263,-84.2196,264.1578947368421,3797.3684210526317
5160.0,1900-01-01 12:14:57,33.5892,-84.2169,246.0,3200.0
5190.0,1900-01-01 12:15:27,33.61015,-84.235125,217.25,2893.75
5220.0,1900-01-01 12:15:57,33.618,-84.26601666666667,221.88888888888889,2800.0
5250.0,1900-01-01 12:16:27,33.61994761904762,-84.29673333333334,220.0,2676.190476190476
5280.0,1900-01-01 12:16:57,33.620184615384616,-84.32767692307692,194.6153846153846,2261.5384615384614
5310.0,1900-01-01 12:17:27,33.6203,-84.352925,167.875,1859.375
5340.0,1900-01-01 12:17:57,33.6203,-84.3765,164.5,1525.0
5370.0,1900-01-01 12:18:27,33.6203,-84.40025,163.0,1150.0
5400.0,1900-01-01 12:18:57,33.6203,-84.4244,152.25,812.5
