step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity, service_drop_s, dwell_remaining_s, ttt_remaining_s
0,29.956899642944336,-95.33689880371094,327.6600036621094,3.5031321048736572,0.29405003786087036,0.0,0.5625,1.0,0.5625,4.5,0.0,0.008274085819721222,338.8559875488281,0.20000000298023224,42.356998443603516,0.0,14.0,0.0
1,29.954181671142578,-95.33330535888672,365.760009765625,-10.843350410461426,0.2928965985774994,0.0,3.0705339908599854,1.0,3.0705339908599854,4.5,0.0,0.008275732398033142,28.541858673095703,0.20000000298023224,231.59307861328125,0.0,8.54127311706543,0.0
2,29.951461791992188,-95.3297119140625,403.8599853515625,-10.845139503479004,0.2999023199081421,0.0,2.9863333702087402,1.0,2.9863333702087402,4.5,0.0,0.008283044211566448,28.53055763244629,0.20000000298023224,223.0106658935547,0.0,3.2322356700897217,0.0
3,29.94874382019043,-95.32611846923828,441.9599914550781,-10.852869033813477,0.3071633279323578,0.0,2.906629800796509,1.0,2.906629800796509,4.5,0.0,0.008295557461678982,28.481773376464844,0.20000000298023224,214.80743408203125,0.0,0.0,0.0
4,29.945999145507812,-95.32227325439453,472.44000244140625,-10.86605167388916,0.308541476726532,0.0,2.934174060821533,1.0,2.934174060821533,4.5,0.0,0.008313602767884731,28.398767471313477,0.20000000298023224,216.4116973876953,0.0,0.0,4.783690452575684
5,29.94325065612793,-95.31836700439453,501.0150146484375,-10.884987831115723,0.31583279371261597,0.0,2.8654162883758545,1.0,2.8654162883758545,4.5,0.0,0.008336414583027363,28.27992820739746,0.20000000298023224,209.11187744140625,0.0,0.0,0.0
6,29.940500259399414,-95.31446075439453,529.5900268554688,-10.90884780883789,0.30931663513183594,0.0,2.7719006538391113,1.0,2.7719006538391113,4.5,0.0,0.00836331956088543,28.130870819091797,0.20000000298023224,204.21392822265625,0.0,0.0,5.072176933288574
7,29.937694549560547,-95.31027221679688,553.8787231445312,-10.936882019042969,0.31465402245521545,0.0,2.812102794647217,1.0,2.812102794647217,4.5,0.0,0.008395443670451641,27.95670509338379,0.20000000298023224,205.57476806640625,0.0,0.0,0.07288269698619843
8,29.934850692749023,-95.30590057373047,575.3099975585938,-10.970235824584961,0.31676599383354187,0.0,2.7982611656188965,1.0,2.7982611656188965,4.5,0.0,0.008432180620729923,27.750844955444336,0.20000000298023224,203.93251037597656,0.0,0.0,0.0
9,29.9320068359375,-95.30152130126953,596.7412719726562,-11.008220672607422,0.29680490493774414,0.0,2.6986773014068604,1.0,2.6986773014068604,4.5,0.0,0.008472058922052383,27.518171310424805,0.20000000298023224,202.42095947265625,0.0,0.0,5.2023515701293945
